prediction,actual,diff,predSCore,actScore
1998,2012,14,20753.30615980611,3163.0977695923375
1998,2012,14,20753.30615980611,3163.0977695923375
1998,1993,5,515659.61976728344,0.0
1998,1993,5,672504.0733231385,293.64243359771757
1998,2002,4,689136.1220427919,11589.59683199248
1998,2010,12,815124.2704587347,0.0
1997,2004,7,753270.9096536675,4432.4429415368295
1997,1995,2,23358.449834193663,557.5040887987504
1997,1997,0,762689.1961774272,762689.1961774272
1997,2013,16,384151.1028957352,206.3782934322309
1997,2014,17,384151.1028957352,0.0
1998,2005,7,702755.4810275699,1226.086953473635
1998,1980,18,130507.4752818145,0.0
1997,1981,16,311929.00852846605,0.0
1998,1981,17,486529.2509622558,9.0
1998,1999,1,701643.0167254219,83369.63969998671
1997,1982,15,310747.02159776876,60.0
1998,1991,7,245761.44591633527,0.0
1998,2013,15,58484.72162913919,406.0
1998,2006,8,885222.7540088856,65.79138788367977
1998,1990,8,140786.9190293968,30.82765803432377
1997,1991,6,380500.69542820577,0.0
1997,1998,1,768125.6090834688,733882.4670402297
1997,1993,4,676281.402769851,22.0
1997,2008,11,380950.54673777154,0.0
1998,2005,7,907657.6921201376,4746.653345134972
1998,2007,9,852291.422382976,25.0
1998,2003,5,1087240.2283912362,365.1959495950152
1998,1982,16,123326.31139633046,0.0
1997,1995,2,510814.623995176,1470.0432829829276
1998,1982,16,1378323.92674503,0.0
1997,2006,9,239656.11966379825,1108.6392397311952
1998,1999,1,544430.1236202231,88534.59095747951
1997,1991,6,338680.42563947284,24.0
1997,1985,12,201924.60086835158,36.0
1998,2000,2,487020.296257918,11477.125700756646
1998,2005,7,747234.3405773777,3233.4615715539003
1998,2011,13,359385.3249404642,0.0
1998,2007,9,581845.8810866392,0.0
1998,1997,1,513565.224622143,275000.5776213728
1998,1993,5,507487.59726812015,85.90247863095712
1997,2008,11,1127447.6993504718,34.0
1998,2003,5,571254.0079047997,3705.700116770626
1997,2013,16,579257.4933367498,0.0
1998,2013,15,547437.7120352929,0.0
1998,2014,16,400363.2891697395,0.0
1998,1996,2,587472.2619467997,4671.911220824101
1998,1996,2,487289.6444922728,5055.188342280488
1998,2009,11,459901.2230992189,1.0
1998,1989,9,393277.2157547059,0.0
1998,1988,10,462825.98088878195,0.0
1997,1994,3,396671.16241406574,3.8033668046887485
1998,2001,3,552281.4501476695,3395.9111232183527
1997,1995,2,426767.522420907,789.7650610616547
1997,2005,8,548295.8041543153,218.36644523456712
1997,2008,11,358204.1101440147,1078.6139957266416
1998,1987,11,482199.7737247446,0.0
1997,2001,4,282082.8277907845,9075.86263546627
1998,1996,2,416593.99571161275,9938.364512387558
1997,2008,11,657264.8876804775,74.80531228511087
1997,2006,9,859112.0961351789,18.0
1997,1982,15,324400.6396444573,0.0
1997,1990,7,315972.9491144897,0.0
1998,2001,3,418250.7582593037,3348.9726445229608
1998,2013,15,402782.4887836196,0.0
1998,2013,15,402782.4887836196,0.0
1998,1997,1,513565.224622143,275000.5776213728
1997,2006,9,610926.6195954718,0.0
1997,1985,12,313427.44936946477,8.0
1998,1991,7,640893.7959096401,104.0
1997,1998,1,561050.1930268714,519580.7408679369
1997,2010,13,485053.86043222895,0.0
1998,2006,8,651589.6621396889,3337.62914150718
1997,2009,12,292050.13433934445,6.0
1997,1990,7,411600.7903702691,7.0
1998,2006,8,610376.667626216,2792.1865565960425
1997,1994,3,647325.4779084219,11.512838683202963
1998,1993,5,597001.1484866518,331.10672416782063
1997,1998,1,879476.6523442221,680085.2638437527
1997,1999,2,879476.6523442221,165781.3828869442
1997,1999,2,879476.6523442221,165781.3828869442
1997,1997,0,829239.2043758696,829239.2043758696
1997,1998,1,522742.9978864392,412997.96274072636
1997,1998,1,522742.9978864392,412997.96274072636
1997,1998,1,522742.9978864392,412997.96274072636
1997,1998,1,522742.9978864392,412997.96274072636
1997,1998,1,522742.9978864392,412997.96274072636
1997,2015,18,296820.17330735107,0.0
1997,1988,9,508064.4303528971,0.0
1998,1984,14,186970.9455517615,0.0
1997,2004,7,871133.0349582554,1281.065708054497
1998,1983,15,194893.31257596894,6.0
1998,2007,9,229065.26232855197,0.0
1997,1997,0,234334.22261313128,234334.22261313128
1998,1980,18,294037.6129278077,0.0
1998,2006,8,660849.2690831688,296.3154708005706
1997,2002,5,901800.4896789173,8458.393161196758
1998,2010,12,288594.90820681176,8.0
1998,1994,4,752819.1594749604,518.3153873773686
1997,2005,8,807225.790652922,0.0
1998,2006,8,1327967.0004521522,181.9762062142329
1997,1986,11,165297.42444384302,10.0
1998,2015,17,170649.73353799366,0.0
1997,1989,8,305588.82838090963,0.0
1997,2006,9,329885.21125461627,7.0
1998,2013,15,288309.494623445,0.0
1998,2012,14,288309.494623445,0.0
1997,2000,3,954441.0027194746,43307.12178670627
1997,2002,5,862652.8764843072,640.6541065217596
1998,2005,7,683680.266971805,1293.7349213989028
1998,1993,5,425272.0438626436,0.0
1997,1989,8,539958.5139638117,16.03901493234544
1998,1993,5,503667.0017840605,159.89672153072044
1997,2005,8,495497.083374214,3622.3475276310674
1998,2002,4,367469.4037203127,1021.1162487157804
1998,2007,9,774449.0202916642,0.0
1998,2003,5,395840.44452768477,1196.0210418382271
1998,2007,9,1046311.9699284876,0.0
1997,1988,9,834737.3065309678,0.0
2004,1999,5,1777.097839474289,0.0
1997,1984,13,526556.9607608735,0.0
1997,2003,6,163295.02130652545,0.0
1997,1985,12,412200.5882333026,0.0
1997,1980,17,535879.8214063683,0.0
1998,1984,14,352346.7080437926,0.0
1997,2004,7,259041.1923563585,12.0
1997,1990,7,319974.94536670035,0.0
1997,1990,7,319974.94536670035,0.0
1997,1984,13,235331.97553665208,0.0
1998,2001,3,794039.0817782107,44616.50778966359
1997,1987,10,243131.03059592153,11.0
1998,1998,0,1044032.2268334546,1044032.2268334546
1997,2005,8,384580.4834448698,0.0
1997,1981,16,507978.95327795827,0.0
1997,2013,16,660847.8809682709,0.0
1998,1995,3,445521.8383739359,108.18204110371221
1998,2013,15,199225.76429746885,0.0
1980,1980,0,0.0,0.0
1998,2006,8,371699.87687798525,2.0
1998,2007,9,772805.3023011555,54.048517892701625
1998,1981,17,820444.8728414144,10.0
1997,1999,2,770923.0295046141,78471.46406575642
1998,1984,14,376287.2948707437,0.0
1998,1994,4,1150589.319896343,382.6536463357574
1998,1992,6,959560.161458037,0.0
1997,2009,12,938032.6141368372,0.0
1998,1993,5,656074.7866891129,137.94621917280043
1998,1988,10,639128.236635791,15.092763499760236
1998,2012,14,553052.9097358565,3.0
1998,2014,16,246175.64720660448,0.0
1998,2011,13,480754.2789332473,0.0
1998,2011,13,480754.2789332473,0.0
1998,2000,2,571428.7127577859,3674.335003461865
1997,1996,1,23358.449834193663,0.0
1998,2005,7,1534368.5145025468,7598.782606636325
1997,1989,8,295489.7338662492,0.0
1997,1980,17,474543.41791486426,0.0
1998,1984,14,266899.42139101226,0.0
1997,1987,10,680785.1107691815,0.0
1997,1992,5,533774.1824899311,0.0
1998,2012,14,667704.09757875,0.0
1997,1998,1,201565.394980491,153881.65558803568
1997,2010,13,675122.7869297175,0.0
1998,2009,11,291767.1687300164,0.0
1998,1992,6,321567.10840087954,0.0
1998,1981,17,592497.6149302024,0.0
1998,1989,9,410527.7131926999,0.0
1997,1990,7,1469764.0997226164,0.0
1997,1988,9,462018.92741731956,56.05121954867778
1997,1995,2,857603.2656718293,1668.3183918738757
1997,1995,2,983621.9724234295,2606.794786204138
1997,2012,15,478896.3266583808,0.0
1997,2007,10,538299.415843606,602.6216409201243
1998,1989,9,252869.60409388962,15.953891957728672
1997,2010,13,424427.7119951554,0.0
1997,1982,15,288287.6780784812,0.0
1997,2015,18,470040.9431858482,3.0
1997,1985,12,346608.3541387639,30.0
1998,1986,12,373255.2295181297,0.0
1997,1996,1,256079.51357845232,6577.398964631941
1997,1986,11,184180.31475709315,0.0
1998,2004,6,742771.3947035326,490.35931552190374
1998,2007,9,527166.0622000057,115.44517800800715
1997,1986,11,23358.449834193663,0.0
1998,1984,14,77910.16586054413,0.0
1997,1984,13,125191.2621009359,0.0
1998,2000,2,253890.6902114605,3445.7394080874697
1997,1997,0,256466.55470348065,256466.55470348065
1998,2011,13,262278.2969351837,0.0
1997,2003,6,435951.8894406693,69.23202224484317
1997,2001,4,318249.9343479251,0.0
1997,2011,14,440916.75380751456,68.04777733328253
1997,2009,12,458192.0600855056,0.0
1998,1999,1,451514.1174323568,101478.06628366228
1998,2005,7,758003.6280920397,0.0
1998,1982,16,165305.07606107724,10.0
1997,1988,9,416058.62766345346,7.0
1997,1998,1,514560.6890002849,485611.64707820513
1997,1982,15,338579.06077488966,0.0
1997,1984,13,403596.23419007956,0.0
1997,2005,8,537352.6763755585,639.5585476361758
1998,1986,12,655774.850802803,18.520259177452136
1998,2001,3,477799.54191214114,7184.340860169135
1998,2013,15,1037781.8594277236,23.01194433332063
1997,1999,2,275570.0851357798,78994.03699499759
1997,1998,1,630086.3871394977,567691.8772205048
1997,2013,16,444307.82394822553,17.0
1997,1991,6,420605.7873029577,0.0
1997,1991,6,420605.7873029577,0.0
1998,2010,12,828631.3963000561,13.0
1998,1995,3,269326.08348625276,0.0
1997,2007,10,392195.0320590861,25.015137058324747
1998,1992,6,680986.731449777,0.0
1997,2012,15,351602.5054941985,0.0
1997,2012,15,351602.5054941985,0.0
1998,1992,6,491886.2314865813,0.0
1997,2015,18,623470.1235275153,100.0
1997,2012,15,586918.4700766214,0.0
1998,2014,16,358724.1847086418,2.82842712474619
1998,2009,11,358593.52682493726,0.0
1997,2007,10,639813.2825077815,328.95383246981993
1998,2011,13,534845.1589819648,0.0
1997,2009,12,721888.637252877,39.49954759426058
1998,2002,4,216324.54256344892,0.0
1998,1992,6,676000.5644013735,18.0
1998,1989,9,185647.5935517312,0.0
1997,2008,11,559795.4244863035,0.0
1997,2012,15,273980.59410219395,0.0
1997,2012,15,273980.59410219395,0.0
1998,1987,11,331852.6600177621,0.0
1997,2002,5,576553.8766955987,4471.34527026146
1997,1991,6,706457.2041450641,8.16312513819664
1998,2009,11,256445.10907202773,0.0
1998,2009,11,405815.8258482321,0.0
1998,1986,12,250947.44160795992,0.0
1997,1998,1,517900.29749577097,494582.80069638777
1997,2000,3,381248.9985658378,11183.90031118533
1997,2006,9,757089.8681420644,12.886951432079458
1998,2012,14,367531.1256574133,0.0
1998,1986,12,98443.6615250173,5.0
1997,1998,1,589369.180594316,572536.9613552665
1997,1998,1,589369.180594316,572536.9613552665
1997,2002,5,377154.345694066,0.0
1997,2004,7,624249.3072691797,1287.7636317912686
1998,1983,15,229525.8897229448,0.0
1998,2013,15,455784.59844392544,9.0
1997,2003,6,697875.202212341,780.2019875670373
1997,1984,13,171146.5884100108,0.0
1997,1991,6,334929.10873482644,0.0
1998,1994,4,823547.4384035154,141.86062989936318
1998,2008,10,754861.9075796527,538.2379569885952
1998,1988,10,355516.2215424346,0.0
1997,1990,7,917683.700762188,22.0
1998,2000,2,677246.7819269286,26379.058005225594
1998,1999,1,677246.7819269286,395835.8610579834
1998,2010,12,1108966.426726379,39.217647991516436
1998,1999,1,802239.712657138,181302.815381298
1997,1997,0,386645.72916709725,386645.72916709725
1998,2002,4,1088948.0546802585,0.0
1997,1998,1,505748.75938898535,499965.3558230703
1998,2008,10,558891.0222873403,0.0
1997,2008,11,562845.1054569527,0.0
1998,2002,4,333655.955243963,0.0
1998,2007,9,415958.7279051555,0.0
1998,1980,18,168034.5730457746,0.0
1998,1999,1,784756.39800505,119495.40819005834
1998,2000,2,522571.0592758488,51606.69554081207
1998,2000,2,597867.2825945094,18264.309600940855
1998,1995,3,885399.6790823331,1050.7793909534005
1997,1986,11,375748.01335578883,0.0
1997,1986,11,498011.0405746613,0.0
1998,2008,10,912524.8331285617,64.00851285343396
1997,2011,14,551163.2732867188,0.0
1998,2006,8,845607.1603744432,150.27405759562558
1998,2005,7,993020.5652005165,1156.8375030007553
1998,2002,4,663059.3170589339,2291.865600522589
1997,1990,7,411677.430338447,50.84061161122516
1997,1994,3,461761.8305369331,4742.080131389243
1997,1988,9,320545.0298815923,30.09276349976024
1997,1991,6,184537.70059366187,57.585285838627826
1998,2001,3,338396.28556029516,5358.934503382705
1997,1981,16,564232.41255249,0.0
1997,1981,16,366323.8837362719,21.0
1997,2014,17,1121221.3639367886,8.0
1997,1982,15,321957.3491301149,0.0
1998,1991,7,103462.33839980615,0.0
1998,2011,13,469386.31219514745,22.0
1997,2014,17,517144.15536423953,0.0
1997,1984,13,465471.26584407885,0.0
1998,2011,13,908849.1274661205,0.0
1997,2009,12,570118.1999336029,43.38458263578413
1998,1980,18,526322.5750926067,0.0
1998,2010,12,298478.74480714416,0.0
1997,2013,16,553545.067117418,0.0
1997,2010,13,227997.5662165828,10.666666666666666
1997,2010,13,207302.0673231554,10.666666666666666
1997,2013,16,443309.6677143354,0.0
1997,2015,18,220202.7878160545,0.0
1998,2009,11,503741.02487368515,60.0
1998,2009,11,244351.64772562386,31.0
1997,1983,14,702939.1164834072,0.0
1997,1988,9,191309.3690628897,24.0
1997,2008,11,726109.348761715,182.27549290604082
1997,1999,2,23358.449834193663,6616.590611954105
1997,2002,5,568172.1744138434,1072.1315747326892
1997,1999,2,156757.3267863422,19449.36959027289
1998,1984,14,237559.90680993916,0.0
1998,1988,10,313140.16854862083,19.0
1997,1982,15,153508.55480175547,0.0
1998,1991,7,435175.9995659498,0.0
1998,1985,13,551584.7008804267,4.0
1997,1989,8,195960.78281401054,0.0
1998,2000,2,255441.9968573724,1980.3802967801976
1997,2001,4,401435.89805040846,0.0
1997,1986,11,441182.7164716174,0.0
1997,2014,17,798148.6330311287,4.0
1997,1990,7,369189.82425120706,64.0
1998,1999,1,541898.8452392061,40954.50167676527
1998,2002,4,586193.8072617705,55.864911878123344
1998,2009,11,482183.43173486664,0.0
1997,2014,17,287404.4980109086,0.0
1998,1987,11,411559.9699403999,0.0
1998,2010,12,178409.61995143717,0.0
1997,2004,7,655315.1294964885,28.0
1997,2006,9,234928.83900213937,0.0
1998,2010,12,813158.1638502909,251.96562453289602
1997,1984,13,625741.5805881888,0.0
1997,1999,2,729932.7460929296,127433.29335612242
1997,1991,6,411163.5656398049,15.121728296285008
1997,2012,15,402556.5011536935,9.0
1997,1981,16,349336.3561698974,12.0
1998,1997,1,253177.4897626231,222858.4887497016
1998,1982,16,337722.85401225724,0.0
1998,1982,16,357502.7126340692,0.0
1997,2003,6,525773.0647408708,247.8966657622625
1997,2013,16,8725.496124496898,56.0
1997,1986,11,247153.52227762778,0.0
1998,1993,5,676507.138747094,6.0
1998,2005,7,473486.8537245842,1851.2143088972289
1998,2006,8,708850.1663254589,39.0
1997,2007,10,476834.7833354212,0.0
1997,1990,7,489817.93792269006,0.0
1998,1997,1,719912.0853120463,564768.4207358253
1997,1993,4,383381.3207751997,258.38493456459287
1997,1992,5,413126.8085563735,0.0
1997,1995,2,504960.37778035377,3114.442781530964
1997,1999,2,687187.7774189346,63038.245663563175
1997,2003,6,397490.42607725813,170.0321678461338
1997,1990,7,1122687.8107914266,0.0
1998,2010,12,502358.16236489033,0.0
1997,1980,17,759155.1717455868,0.0
1997,1994,3,381019.07694993983,14.641542163121962
1997,1996,1,914559.3817065665,4647.077956125006
1997,1992,5,267013.4659761482,18.0
1997,1988,9,298919.9210789778,0.0
1997,2000,3,949488.5758096551,21643.071729230734
1997,1981,16,434804.83090909943,0.0
1998,2009,11,465270.9040421918,8.669253906926034
1997,1999,2,440211.46833189577,65981.2929167997
1997,2000,3,536249.1366534502,13439.39402741944
1997,2000,3,654188.9167864898,17109.600549157763
1998,1986,12,356432.6589392136,7.0
1997,1981,16,523546.34408413846,0.0
1997,1995,2,455457.55233259435,0.0
1998,1980,18,291520.23950664187,0.0
1997,1980,17,359832.0818066592,0.0
1998,1997,1,540078.963855885,515084.94392653316
1998,1985,13,223124.7517162175,14.0
1998,1984,14,241671.7250874293,12.0
1997,1987,10,654863.2203007068,0.0
1997,1980,17,283539.67850370513,0.0
1997,1989,8,306770.39008408436,4.918937930005046
1997,2014,17,1049511.2067132697,16.536632970868318
1998,2011,13,833232.489243238,124.74530435702869
1997,2004,7,805867.9415266423,991.7597731314295
1998,2003,5,491581.8697147408,33.478980051118015
1997,1993,4,23358.449834193663,0.0
1997,1989,8,418189.5579315038,0.0
1998,2005,7,428153.38451571617,233.23933256113395
1997,2001,4,1003563.1446760357,7721.439001945007
1997,1983,14,146643.26234534822,0.0
1997,1987,10,1507402.932802638,65.08696017138735
1998,2013,15,451789.5713907626,19.0
1997,1982,15,220890.93647335639,0.0
1998,2012,14,317452.7702748799,0.0
1997,1980,17,237775.818617809,24.0
1997,1990,7,288560.41430167377,55.82965710462784
1997,1981,16,515061.29714374547,0.0
1997,2011,14,241370.30483746255,0.0
1997,1988,9,251376.4374394423,0.0
1997,1990,7,594437.0395807852,0.0
1997,1990,7,574193.4665692153,0.0
1997,1983,14,417919.3605364246,0.0
1997,1983,14,367723.0393944883,0.0
1998,1980,18,366742.29905264004,1.0
1997,1986,11,316402.596079858,0.0
1998,1990,8,496204.16484276095,28.609079100096338
1997,2012,15,361275.69480792474,0.0
1998,2015,17,321722.00774529384,0.0
1997,1987,10,492865.5844392999,0.0
1998,1981,17,394473.430908542,30.0
1998,1999,1,885050.8396031946,53982.98290947628
1998,1999,1,885050.8396031946,53982.98290947628
1997,1991,6,307081.7493550858,0.0
1997,2010,13,332113.6552757165,20.0
1997,1983,14,582034.7411770812,0.0
1998,2013,15,579788.331094241,0.0
1997,1999,2,954559.6997398145,137495.40312567123
1997,1980,17,381271.99943102436,0.0
1998,2009,11,640358.9602981396,0.0
1998,2009,11,667182.3120844917,0.0
1997,1982,15,23358.449834193663,0.0
1997,1981,16,267270.1660421571,0.0
1998,1992,6,366339.08950142504,24.0
1997,1987,10,23358.449834193663,0.0
1998,1981,17,118455.50257965055,0.0
1997,1991,6,585865.9228266058,178.42026273899228
1997,1982,15,432702.3829218291,0.0
1997,1987,10,23358.449834193663,0.0
1997,1985,12,23358.449834193663,0.0
1997,2002,5,23358.449834193663,0.0
1998,2004,6,270265.9660220517,0.0
1998,1998,0,465828.89946584555,465828.89946584555
1997,1995,2,328108.69938222005,902.514245088187
1997,1989,8,312885.8533295671,0.0
1997,1989,8,383053.1887883853,238.3813903564192
1998,1986,12,457563.7378237103,0.0
1997,1987,10,426452.49657239066,0.0
1998,2008,10,780322.3592655613,513.2379569885952
1998,1984,14,391285.4589788849,0.0
1998,1998,0,502982.3391797432,502982.3391797432
1997,1981,16,258929.94669886542,8.0
1997,2005,8,424773.62663629407,503.8768335650379
1997,2010,13,1142273.2016023505,15.0
1997,2003,6,1158778.5748858966,7549.351800056106
1997,2003,6,419765.20959549077,132.10316547611157
1998,2002,4,340844.6796405588,58.128662610798756
1997,2015,18,491898.19312801224,0.0
1997,2010,13,334356.04770625866,0.0
1998,1984,14,314185.7155225556,0.0
1997,2011,14,465817.94149443373,0.0
1997,1981,16,23358.449834193663,0.0
1997,1984,13,210870.5447977293,0.0
1998,2010,12,679168.9906637584,30.0
1998,2010,12,279406.1595131177,0.0
1998,1980,18,231786.83511382263,4.0
1997,2003,6,369233.1520909425,20.37043937660425
1998,2001,3,294832.4007512684,2201.9963822751074
1998,2009,11,518697.0055473038,0.0
1997,1981,16,42570.73271580343,0.0
1998,2015,17,487006.17991214804,14.0
1998,2008,10,461173.76188510965,0.0
1998,2007,9,139522.55249552114,0.0
1998,1990,8,385322.48687065474,0.0
1998,2009,11,278445.7328089998,0.0
1997,1994,3,312318.63330049097,74.99142808157667
1998,1984,14,441803.1169786225,0.0
1997,2011,14,351058.73178784415,0.0
1997,2004,7,384358.76567277464,327.0092400726652
1997,1981,16,235992.6737531221,41.07919181288746
1998,2008,10,654747.3558243425,528.2379569885952
1998,1991,7,376462.0390603808,0.0
1998,1987,11,360592.2498266691,0.0
1997,2002,5,467846.30691441527,9.328699157423582
1998,2006,8,530609.0345488209,6.454972243679028
1998,1990,8,343339.31927268545,0.0
1997,1991,6,768029.7545573075,112.0
1997,1991,6,768029.7545573075,112.0
1998,2005,7,677043.3369446215,4533.350253049906
1998,2009,11,459857.2624106347,0.0
1997,1993,4,351996.36010058393,83.84962184693231
1998,1988,10,649429.0684648518,0.0
1998,2003,5,421305.8183953535,193.84140518937966
1997,2013,16,204135.69573457507,24.0
1997,2001,4,357195.7027274257,0.0
1997,1997,0,561010.5954394777,561010.5954394777
1997,2002,5,285249.5584939117,54.289463693946985
1997,1993,4,272241.0151337382,4.0
1997,2001,4,315609.38617988693,0.0
1997,1993,4,565532.7312960414,0.0
1997,2008,11,612761.1569514654,4.0
1998,2015,17,333663.8631764991,0.0
1998,1989,9,285007.73490225716,0.0
1998,2002,4,537059.810326206,1183.1809920913126
1998,2011,13,737627.884500482,0.0
1998,2011,13,737627.884500482,0.0
1997,2014,17,151737.3469353128,0.0
1997,1994,3,583915.3258870207,425.81215969214855
1997,1994,3,583915.3258870207,425.81215969214855
1998,2010,12,806616.3894028807,0.0
1997,1991,6,152861.45767139757,0.0
1998,2013,15,325533.2360245945,0.0
1998,1993,5,447513.8211932303,0.0
1997,1989,8,789164.543328233,24.0
1998,1999,1,381343.70457774925,66957.27220694163
1998,1995,3,761731.9955828593,3441.7514082625075
1998,2002,4,597417.4248277091,1313.9178997966033
1998,2015,17,728497.0375501151,22.0
1997,2004,7,748037.6322371206,1911.3573017474753
1998,1993,5,645737.5894875427,49.46230241304988
1998,1981,17,122461.96975700906,0.0
1998,1998,0,455523.9909384335,455523.9909384335
1998,2013,15,301669.9488781038,0.0
1997,2013,16,288036.2493996645,0.0
1998,2007,9,572989.6476726034,44.072613500399086
1998,1980,18,199643.01135256724,0.0
1998,2003,5,526328.2692643962,661.0088321930915
1997,2010,13,410440.40602029744,1.0
1997,2010,13,320634.71791814984,0.0
1997,1992,5,331546.59023597196,9.0
1998,1991,7,237808.14986766112,0.0
1998,1984,14,235581.0915483945,0.0
1997,1985,12,560691.2198624607,0.0
1997,1983,14,463480.8246549444,8.0
1997,2000,3,338906.1544500628,3630.9203545837554
1997,2011,14,194155.38435638414,0.0
1997,1994,3,468025.30742945103,108.23212691039532
1998,1986,12,421018.9578217698,0.0
1998,1991,7,247193.29090550658,0.0
1997,2010,13,339519.36051100877,0.0
1998,2013,15,226645.75175863336,0.0
1998,2013,15,226645.75175863336,0.0
1997,2010,13,434666.08148197766,20.0
1998,1980,18,359453.103204524,0.0
1997,1993,4,541463.89250467,183.88651862498216
1997,2007,10,434849.5621275203,15.540925533894598
1998,1986,12,320605.8814977259,0.0
1997,1988,9,173327.01620846856,60.0
1998,1990,8,178690.27415160785,60.0
1997,2006,9,600085.5481042917,257.7722557505166
1997,2001,4,738441.5029900507,2518.5422678791656
1998,1996,2,682760.9031858535,276.87807532055206
1998,1980,18,421533.82622038864,0.0
1997,2011,14,783035.5529015505,0.0
1997,2015,18,638159.9255556639,0.0
1997,2015,18,638159.9255556639,0.0
1997,2015,18,638159.9255556639,0.0
1998,2012,14,218790.41038064708,0.0
1997,2009,12,422098.4475069169,75.0
1998,2011,13,378616.02126440324,0.0
1998,1999,1,436020.46016698726,56515.88263669791
1997,1982,15,227196.9178118571,13.000610486276136
1998,1984,14,564552.2828640916,0.0
1997,1983,14,469514.733853727,0.0
1998,1984,14,331121.97665347456,0.0
1997,1995,2,210042.47434211714,1215.0509446206804
1997,1995,2,630969.8018071466,2309.4889461642933
1998,2011,13,601873.2925043274,0.0
1997,1990,7,425319.89688039885,0.0
1998,1995,3,330209.6405486447,89.38403090552714
1997,1980,17,387261.07053867425,0.0
1998,1982,16,352867.7922809177,0.0
1997,1990,7,702798.051823462,5.602295447913675
1998,1981,17,305878.9335295842,9.0
1998,1992,6,330765.1585680936,0.0
1997,1981,16,259861.2850360614,153.07919181288747
1998,1999,1,482599.24919519585,46260.57094196382
1997,1980,17,333237.766915788,0.0
1997,1988,9,272630.0217405638,0.0
1998,2013,15,355828.69716437475,0.0
1998,2013,15,371963.78776107467,0.0
1997,2009,12,255975.2209474746,0.0
1998,2014,16,711105.7573789238,16.0
1997,1991,6,233450.20519107263,0.0
1998,1982,16,132462.75004255623,0.0
1998,1986,12,187796.79516972485,32.0
1997,1989,8,460876.8129372263,9.6442105027484
1997,1984,13,773723.0847614957,0.0
1997,1991,6,253288.81595231342,18.0
1997,2003,6,1133511.6213579117,6377.81072762069
1997,2005,8,466938.6770537038,153.35895551056655
1997,1984,13,272062.4578174121,0.0
1998,1987,11,123243.23901250749,0.0
1998,1999,1,889804.0411679472,227559.97522039097
1998,2005,7,385583.9334006761,9050.922701675956
1998,2013,15,960080.285615312,280.59223082615813
1998,2008,10,264733.3544441708,0.0
1997,2007,10,421832.30757403653,0.0
1997,2012,15,186544.526857638,0.0
1998,2012,14,106198.15188444022,0.0
1998,2013,15,106198.15188444022,0.0
1998,2009,11,318447.0099246862,0.0
1998,1992,6,294605.87173997157,17.002652893863367
1997,1999,2,345151.68961680116,91846.12712281644
1997,2015,18,392955.0135750156,0.0
1997,1988,9,258027.2492613477,0.0
1998,1997,1,691210.1564251195,590696.5421774379
1998,2011,13,452161.8774764294,0.0
1998,1992,6,593811.6217824339,0.0
1998,2015,17,356146.0910896917,0.0
1998,2006,8,317018.8586173928,0.0
1997,2007,10,462639.42964428844,7.667456617495104
1997,1996,1,396617.44113730337,8606.795424046708
2004,1982,22,1777.097839474289,0.0
2004,1982,22,1777.097839474289,0.0
1998,1989,9,457132.5022701666,0.0
1997,2005,8,1204884.8039003508,609.4232136383569
1998,2014,16,220882.1065197463,0.0
1997,1982,15,613147.8615780688,0.0
1998,1993,5,214924.46944939365,0.0
1997,1980,17,410925.3031205842,27.0
1998,1998,0,654299.2837787243,654299.2837787243
1997,1998,1,680351.8248432825,663523.8157357331
1998,2014,16,476560.34415883216,92.29517863897333
1997,2000,3,625342.9435551723,11669.73664720495
1997,1983,14,376199.7033536397,0.0
1997,1988,9,139788.47788640927,6.0
1998,2002,4,270979.0151876581,0.0
1997,1982,15,306318.3317023412,0.0
1998,2008,10,312984.0118662574,49.55379851604134
1997,2009,12,402320.3029831443,22.040156554543042
1997,1980,17,263275.21119073854,0.0
1998,2010,12,907200.0369876581,80.13833150100157
1997,2004,7,1041934.5712587703,1321.3461097765023
1998,2009,11,556243.1543984581,0.0
1998,2015,17,687221.9884532872,0.0
1997,1987,10,882546.2254995295,0.0
1997,1995,2,523073.9096505173,2375.088518205636
1997,1990,7,215227.48006122417,0.0
1997,2015,18,583912.1231787628,13.0
1997,1991,6,547180.8872710591,237.4629152368978
1997,2007,10,262561.4975286253,4.0
1997,1981,16,232440.77671899652,0.0
1998,1992,6,373325.9361045023,0.0
1997,2004,7,501670.4097057151,0.0
1998,1983,15,383574.49722163053,0.0
1998,1990,8,350426.1651105089,0.0
1997,1990,7,296289.09334238566,0.0
1997,1991,6,396713.50417566655,0.0
1998,1988,10,399421.09441949223,0.0
1998,1983,15,323044.6796417673,0.0
1998,1990,8,771596.9698223363,5.393179295359039
1997,2004,7,795811.8754053286,13543.32763144579
1997,2013,16,193924.27170644476,6.0
1998,2015,17,797975.1743909803,0.0
1998,1998,0,1323060.14925651,1323060.14925651
1998,1998,0,1323060.14925651,1323060.14925651
1998,2007,9,656525.6933453943,2.0
1998,1997,1,514024.0273962641,224836.61986872656
1998,1997,1,377686.8752113951,182932.8672765723
1998,1980,18,283006.2154996163,0.0
1998,1980,18,341579.5283481667,0.0
1998,1996,2,647040.3385744666,788.5024177167642
1998,1983,15,349597.3700323065,0.0
1997,1994,3,54064.03871474522,0.0
1998,2000,2,442268.15737848403,1913.2856174150447
1997,2009,12,655766.0621440172,0.0
1997,2009,12,484163.21042649425,0.0
1997,1992,5,250249.2913792363,0.0
