prediction,actual,diff,predSCore,actScore
1985,1985,0,36,36
1996,1996,0,36.18849565,36.18849565
2011,2011,0,36.18849565,36.18849565
2011,2011,0,36.18849565,36.18849565
2010,2010,0,36.29656585,36.29656585
2014,2014,0,36.36362915,36.36362915
2001,2001,0,36.38920595,36.38920595
2001,2001,0,36.49549837,36.49549837
1998,1998,0,36.67970001,36.67970001
2003,2003,0,36.78716557,36.78716557
2011,2011,0,36.78716557,36.78716557
1993,1993,0,37.02955137,37.02955137
2007,2007,0,37.05799486,37.05799486
1998,1998,0,37.15084952,37.15084952
2004,2004,0,37.15084952,37.15084952
2010,2010,0,37.15084952,37.15084952
1992,1992,0,37.15084952,37.15084952
2013,2013,0,37.15084952,37.15084952
1986,1986,0,37.15084952,37.15084952
2002,2002,0,37.15084952,37.15084952
2011,2011,0,37.15084952,37.15084952
1992,1992,0,37.19683207,37.19683207
2004,2004,0,37.23376297,37.23376297
1988,1988,0,37.28193853,37.28193853
1980,1980,0,37.52932501,37.52932501
1992,1992,0,37.60351775,37.60351775
2003,2003,0,37.60351775,37.60351775
2006,2006,0,37.60351775,37.60351775
1997,1997,0,37.7759693,37.7759693
1998,1998,0,37.84591779,37.84591779
1998,1998,0,37.84591779,37.84591779
1998,1998,0,37.84591779,37.84591779
2001,2001,0,38.03910002,38.03910002
2013,2013,0,38.03910002,38.03910002
2003,2003,0,38.03910002,38.03910002
2004,2004,0,38.03910002,38.03910002
1993,1993,0,38.03910002,38.03910002
2011,2011,0,38.03910002,38.03910002
1999,1999,0,38.03910002,38.03910002
1984,1984,0,38.03910002,38.03910002
2005,2005,0,38.03910002,38.03910002
1983,1983,0,38.03910002,38.03910002
1983,1983,0,38.03910002,38.03910002
2014,2014,0,38.03910002,38.03910002
2010,2010,0,38.03910002,38.03910002
1982,1982,0,38.03910002,38.03910002
1980,1980,0,38.03910002,38.03910002
1987,1987,0,38.03910002,38.03910002
1987,1987,0,38.03910002,38.03910002
1984,1984,0,38.03910002,38.03910002
2014,2014,0,38.03910002,38.03910002
2009,2009,0,38.03910002,38.03910002
2009,2009,0,38.03910002,38.03910002
1987,1987,0,38.19155583,38.19155583
2008,2008,0,38.27591891,38.27591891
1989,1989,0,38.35390454,38.35390454
2001,2001,0,38.45883938,38.45883938
2003,2003,0,38.63376506,38.63376506
2007,2007,0,38.85440059,38.85440059
2002,2002,0,38.86384796,38.86384796
2004,2004,0,38.86384796,38.86384796
2012,2012,0,38.86384796,38.86384796
2012,2012,0,38.86384796,38.86384796
1997,1997,0,38.89735285,38.89735285
1999,1999,0,38.97638281,38.97638281
1987,1987,0,39.12448485,39.12448485
1986,1986,0,39.24544883,39.24544883
2009,2009,0,39.25512476,39.25512476
1999,1999,0,39.25512476,39.25512476
1986,1986,0,39.25512476,39.25512476
2012,2012,0,39.25512476,39.25512476
2008,2008,0,39.31968882,39.31968882
2010,2010,0,39.69925001,39.69925001
1998,1998,0,39.72018858,39.72018858
1986,1986,0,39.86313714,39.86313714
2014,2014,0,39.86313714,39.86313714
2003,2003,0,39.86313714,39.86313714
2002,2002,0,39.86313714,39.86313714
2002,2002,0,39.86313714,39.86313714
2012,2012,0,39.86313714,39.86313714
1981,1981,0,39.86313714,39.86313714
1992,1992,0,39.86313714,39.86313714
2002,2002,0,39.86313714,39.86313714
1989,1989,0,39.86313714,39.86313714
1986,1986,0,39.86313714,39.86313714
2013,2013,0,39.86313714,39.86313714
2012,2012,0,39.93354198,39.93354198
2000,2000,0,40,40
1980,1980,0,40,40
2006,2006,0,40,40
1983,1983,0,40,40
2004,2004,0,40.10176477,40.10176477
2012,2012,0,40.13488457,40.13488457
2004,2004,0,40.3562695,40.3562695
2009,2009,0,40.52932501,40.52932501
1993,1993,0,40.69970273,40.69970273
2012,2012,0,40.95269483,40.95269483
1998,1998,0,41.26466251,41.26466251
2000,2000,0,41.26466251,41.26466251
1997,1997,0,41.32418953,41.32418953
1984,1984,0,41.35940001,41.35940001
1992,1992,0,41.35940001,41.35940001
1994,1994,0,41.35940001,41.35940001
1994,1994,0,41.35940001,41.35940001
2002,2002,0,41.35940001,41.35940001
1987,1987,0,41.35940001,41.35940001
2006,2006,0,41.35940001,41.35940001
1980,1980,0,41.35940001,41.35940001
1991,1991,0,41.35940001,41.35940001
2007,2007,0,41.35940001,41.35940001
2005,2005,0,41.51317942,41.51317942
1989,1989,0,41.51317942,41.51317942
1988,1988,0,41.51317942,41.51317942
1989,1989,0,41.51317942,41.51317942
2003,2003,0,41.51317942,41.51317942
2000,2000,0,41.51317942,41.51317942
2003,2003,0,41.51317942,41.51317942
2006,2006,0,41.51317942,41.51317942
2001,2001,0,41.59497477,41.59497477
2006,2006,0,41.67562693,41.67562693
1998,1998,0,41.79971648,41.79971648
1980,1980,0,41.80175887,41.80175887
1998,1998,0,42.03527113,42.03527113
2002,2002,0,42.28321775,42.28321775
2005,2005,0,42.33985,42.33985
2003,2003,0,42.45883938,42.45883938
2003,2003,0,42.56930203,42.56930203
2006,2006,0,42.64385619,42.64385619
2011,2011,0,42.64385619,42.64385619
1983,1983,0,42.78849097,42.78849097
2008,2008,0,42.79398752,42.79398752
2001,2001,0,42.82017859,42.82017859
2008,2008,0,42.82598407,42.82598407
2004,2004,0,42.96578428,42.96578428
1983,1983,0,43.01955001,43.01955001
2013,2013,0,43.01955001,43.01955001
1982,1982,0,43.01955001,43.01955001
1985,1985,0,43.01955001,43.01955001
2004,2004,0,43.01955001,43.01955001
1987,1987,0,43.01955001,43.01955001
1989,1989,0,43.01955001,43.01955001
1984,1984,0,43.01955001,43.01955001
1986,1986,0,43.01955001,43.01955001
1988,1988,0,43.01955001,43.01955001
1988,1988,0,43.01955001,43.01955001
1988,1988,0,43.01955001,43.01955001
2009,2009,0,43.01955001,43.01955001
2004,2004,0,43.01955001,43.01955001
1983,1983,0,43.01955001,43.01955001
1994,1994,0,43.16201536,43.16201536
1996,1996,0,43.28967028,43.28967028
2009,2009,0,43.32877191,43.32877191
1991,1991,0,43.64161692,43.64161692
2006,2006,0,43.72182896,43.72182896
1994,1994,0,43.77874076,43.77874076
1999,1999,0,43.82892142,43.82892142
1996,1996,0,44,44
1994,1994,0,44,44
2011,2011,0,44,44
1994,1994,0,44.16201536,44.16201536
2004,2004,0,44.18275507,44.18275507
2004,2004,0,44.18275507,44.18275507
1998,1998,0,44.21372688,44.21372688
2011,2011,0,44.31168199,44.31168199
1981,1981,0,44.37895002,44.37895002
1983,1983,0,44.37895002,44.37895002
1996,1996,0,44.40527662,44.40527662
2014,2014,0,44.40527662,44.40527662
2006,2006,0,44.40527662,44.40527662
1983,1983,0,44.40527662,44.40527662
2010,2010,0,44.40527662,44.40527662
1988,1988,0,44.40527662,44.40527662
1990,1990,0,44.40527662,44.40527662
1999,1999,0,44.40527662,44.40527662
1984,1984,0,44.40527662,44.40527662
1994,1994,0,44.509775,44.509775
2004,2004,0,44.54283714,44.54283714
1993,1993,0,44.72257686,44.72257686
1984,1984,0,44.72350188,44.72350188
1992,1992,0,44.91767875,44.91767875
1989,1989,0,44.91767875,44.91767875
1983,1983,0,44.91767875,44.91767875
1987,1987,0,44.91767875,44.91767875
1980,1980,0,44.91767875,44.91767875
1993,1993,0,44.91767875,44.91767875
1988,1988,0,44.91767875,44.91767875
1983,1983,0,44.91767875,44.91767875
2011,2011,0,44.91767875,44.91767875
1991,1991,0,44.91767875,44.91767875
1985,1985,0,44.91767875,44.91767875
1988,1988,0,44.91767875,44.91767875
1993,1993,0,45.02955137,45.02955137
1995,1995,0,45.4349173,45.4349173
1996,1996,0,45.64295736,45.64295736
1985,1985,0,45.68825906,45.68825906
1993,1993,0,45.68825906,45.68825906
1987,1987,0,45.68825906,45.68825906
1988,1988,0,45.68825906,45.68825906
1983,1983,0,45.68825906,45.68825906
1993,1993,0,45.68825906,45.68825906
2014,2014,0,45.93156857,45.93156857
2000,2000,0,46.02518004,46.02518004
2004,2004,0,46.10318255,46.10318255
2011,2011,0,46.3431062,46.3431062
1999,1999,0,46.4385619,46.4385619
2007,2007,0,46.4385619,46.4385619
1985,1985,0,46.4385619,46.4385619
1985,1985,0,46.4385619,46.4385619
1983,1983,0,46.4385619,46.4385619
2000,2000,0,46.4385619,46.4385619
2010,2010,0,46.66062452,46.66062452
2008,2008,0,46.70649602,46.70649602
2009,2009,0,46.86521133,46.86521133
1983,1983,0,46.88268715,46.88268715
2015,2015,0,46.88268715,46.88268715
1988,1988,0,46.88268715,46.88268715
2006,2006,0,46.88268715,46.88268715
1981,1981,0,46.88268715,46.88268715
2010,2010,0,46.88268715,46.88268715
2007,2007,0,46.88268715,46.88268715
2015,2015,0,46.88268715,46.88268715
2004,2004,0,46.88268715,46.88268715
1986,1986,0,46.88268715,46.88268715
2009,2009,0,46.88268715,46.88268715
1996,1996,0,46.88268715,46.88268715
2008,2008,0,46.88508029,46.88508029
1998,1998,0,47.16201536,47.16201536
2006,2006,0,47.25050444,47.25050444
2009,2009,0,47.32265737,47.32265737
2013,2013,0,47.53590666,47.53590666
1998,1998,0,47.73299469,47.73299469
2005,2005,0,47.89735285,47.89735285
1981,1981,0,48,48
1994,1994,0,48,48
1988,1988,0,48,48
1989,1989,0,48,48
1995,1995,0,48,48
1982,1982,0,48,48
1980,1980,0,48,48
2002,2002,0,48,48
1985,1985,0,48,48
2010,2010,0,48,48
2010,2010,0,48,48
1991,1991,0,48,48
2006,2006,0,48,48
1992,1992,0,48,48
2002,2002,0,48,48
2015,2015,0,48,48
1989,1989,0,48,48
1981,1981,0,48.37895002,48.37895002
2004,2004,0,48.48715257,48.48715257
2005,2005,0,48.53085681,48.53085681
1993,1993,0,48.99171005,48.99171005
1993,1993,0,49.0495541,49.0495541
1983,1983,0,49.0495541,49.0495541
1991,1991,0,49.0495541,49.0495541
1991,1991,0,49.0495541,49.0495541
2001,2001,0,49.0495541,49.0495541
1995,1995,0,49.13488457,49.13488457
2014,2014,0,49.32687624,49.32687624
1993,1993,0,49.67141006,49.67141006
1993,1993,0,49.67141006,49.67141006
2009,2009,0,49.82741508,49.82741508
2009,2009,0,49.82741508,49.82741508
2000,2000,0,49.97909894,49.97909894
2003,2003,0,50.02581639,50.02581639
2006,2006,0,50.03910002,50.03910002
2002,2002,0,50.03910002,50.03910002
1997,1997,0,50.03910002,50.03910002
2015,2015,0,50.03910002,50.03910002
2004,2004,0,50.03910002,50.03910002
2003,2003,0,50.03910002,50.03910002
2009,2009,0,50.5323886,50.5323886
2008,2008,0,50.70649602,50.70649602
1986,1986,0,50.71880002,50.71880002
1996,1996,0,50.71880002,50.71880002
2015,2015,0,50.71880002,50.71880002
1999,1999,0,50.71880002,50.71880002
1989,1989,0,50.71880002,50.71880002
1982,1982,0,50.71880002,50.71880002
2004,2004,0,50.71880002,50.71880002
1982,1982,0,50.71880002,50.71880002
1989,1989,0,50.71880002,50.71880002
1987,1987,0,50.71880002,50.71880002
2000,2000,0,50.73265318,50.73265318
2014,2014,0,50.79470571,50.79470571
1980,1980,0,50.97513016,50.97513016
1982,1982,0,50.97513016,50.97513016
1998,1998,0,50.97513016,50.97513016
1991,1991,0,50.97513016,50.97513016
1999,1999,0,51.15798599,51.15798599
2003,2003,0,51.39275821,51.39275821
2013,2013,0,51.59716059,51.59716059
2010,2010,0,51.62756238,51.62756238
2000,2000,0,51.69925001,51.69925001
2011,2011,0,51.69925001,51.69925001
1999,1999,0,51.69925001,51.69925001
2002,2002,0,51.69925001,51.69925001
1998,1998,0,51.73769487,51.73769487
2002,2002,0,51.86313714,51.86313714
2005,2005,0,51.86313714,51.86313714
2005,2005,0,51.86313714,51.86313714
1993,1993,0,51.89147428,51.89147428
1982,1982,0,51.89147428,51.89147428
2009,2009,0,52.2661943,52.2661943
1986,1986,0,52.3431062,52.3431062
2010,2010,0,52.57068587,52.57068587
1991,1991,0,52.67970001,52.67970001
2009,2009,0,52.70708408,52.70708408
1993,1993,0,52.70780907,52.70780907
1993,1993,0,52.85462569,52.85462569
1985,1985,0,53.15084952,53.15084952
1988,1988,0,53.15084952,53.15084952
1988,1988,0,53.15084952,53.15084952
1989,1989,0,53.15084952,53.15084952
1999,1999,0,53.15084952,53.15084952
2001,2001,0,53.15084952,53.15084952
2010,2010,0,53.15084952,53.15084952
1994,1994,0,53.38331756,53.38331756
1995,1995,0,53.51317942,53.51317942
2013,2013,0,53.51317942,53.51317942
2010,2010,0,53.52356196,53.52356196
1998,1998,0,53.69141278,53.69141278
1980,1980,0,53.692989,53.692989
1988,1988,0,53.77443751,53.77443751
1995,1995,0,53.96827324,53.96827324
1985,1985,0,54.02295443,54.02295443
1999,1999,0,54.28274347,54.28274347
2009,2009,0,54.42745376,54.42745376
2000,2000,0,54.7548875,54.7548875
2010,2010,0,55.01955001,55.01955001
1999,1999,0,55.01955001,55.01955001
2001,2001,0,55.3509059,55.3509059
1991,1991,0,55.3509059,55.3509059
2012,2012,0,55.3509059,55.3509059
2005,2005,0,55.61522618,55.61522618
2004,2004,0,55.67256626,55.67256626
2010,2010,0,55.72627428,55.72627428
1982,1982,0,55.72627428,55.72627428
2005,2005,0,55.72627428,55.72627428
2003,2003,0,55.72627428,55.72627428
2010,2010,0,55.72627428,55.72627428
2003,2003,0,55.72627428,55.72627428
2007,2007,0,55.85302943,55.85302943
2003,2003,0,56,56
2000,2000,0,56.14709844,56.14709844
2001,2001,0,56.14709844,56.14709844
1997,1997,0,56.14709844,56.14709844
1999,1999,0,56.14709844,56.14709844
1987,1987,0,56.14709844,56.14709844
2004,2004,0,56.14709844,56.14709844
2001,2001,0,56.14709844,56.14709844
2004,2004,0,56.25874132,56.25874132
1998,1998,0,56.53319753,56.53319753
2004,2004,0,56.56861997,56.56861997
1994,1994,0,57.02280621,57.02280621
2010,2010,0,57.05865003,57.05865003
2013,2013,0,57.05865003,57.05865003
1980,1980,0,57.05865003,57.05865003
1998,1998,0,57.05865003,57.05865003
1994,1994,0,57.10441318,57.10441318
1994,1994,0,57.10441318,57.10441318
2004,2004,0,57.11032383,57.11032383
2009,2009,0,57.25696196,57.25696196
2014,2014,0,57.35940001,57.35940001
1994,1994,0,57.35940001,57.35940001
2001,2001,0,57.35940001,57.35940001
1985,1985,0,57.35940001,57.35940001
1988,1988,0,57.35940001,57.35940001
1986,1986,0,57.35940001,57.35940001
1981,1981,0,57.35940001,57.35940001
2007,2007,0,57.58222889,57.58222889
1996,1996,0,57.58583544,57.58583544
2010,2010,0,57.68645607,57.68645607
1996,1996,0,57.68825906,57.68825906
2005,2005,0,57.68825906,57.68825906
2004,2004,0,58.29577194,58.29577194
1980,1980,0,58.33985,58.33985
2010,2010,0,58.64791011,58.64791011
2011,2011,0,58.95445336,58.95445336
1985,1985,0,58.9792196,58.9792196
1995,1995,0,59.12240096,59.12240096
1985,1985,0,59.20703549,59.20703549
2015,2015,0,59.20703549,59.20703549
1984,1984,0,59.20703549,59.20703549
1989,1989,0,59.20703549,59.20703549
1987,1987,0,59.20703549,59.20703549
2003,2003,0,59.20703549,59.20703549
1999,1999,0,59.20703549,59.20703549
2005,2005,0,59.20703549,59.20703549
1992,1992,0,59.20703549,59.20703549
2012,2012,0,59.79470571,59.79470571
2004,2004,0,59.80932698,59.80932698
1999,1999,0,60,60
1993,1993,0,60,60
1994,1994,0,60,60
1996,1996,0,60,60
1996,1996,0,60,60
1993,1993,0,60,60
2003,2003,0,60,60
1989,1989,0,60,60
1993,1993,0,60.06849118,60.06849118
2005,2005,0,60.10774601,60.10774601
1996,1996,0,60.17757648,60.17757648
1996,1996,0,60.17757648,60.17757648
1997,1997,0,60.29920802,60.29920802
2013,2013,0,60.37895002,60.37895002
2013,2013,0,60.37895002,60.37895002
2002,2002,0,60.62009884,60.62009884
1987,1987,0,60.91767875,60.91767875
2013,2013,0,60.91767875,60.91767875
2003,2003,0,60.91767875,60.91767875
1985,1985,0,60.91767875,60.91767875
1991,1991,0,60.91767875,60.91767875
1993,1993,0,60.91767875,60.91767875
2014,2014,0,61.0495541,61.0495541
2007,2007,0,61.97454631,61.97454631
2014,2014,0,62.03910002,62.03910002
1997,1997,0,62.03910002,62.03910002
1987,1987,0,62.03910002,62.03910002
1994,1994,0,62.03910002,62.03910002
1983,1983,0,62.03910002,62.03910002
1983,1983,0,62.24300309,62.24300309
1981,1981,0,62.51024953,62.51024953
1985,1985,0,62.51024953,62.51024953
2013,2013,0,62.8044416,62.8044416
2007,2007,0,62.85970772,62.85970772
2012,2012,0,63.0048843,63.0048843
2010,2010,0,63.39850003,63.39850003
2013,2013,0,63.39850003,63.39850003
1999,1999,0,63.39850003,63.39850003
2009,2009,0,63.39850003,63.39850003
1982,1982,0,63.39850003,63.39850003
1988,1988,0,63.39850003,63.39850003
2007,2007,0,63.39850003,63.39850003
2013,2013,0,63.42482663,63.42482663
1989,1989,0,63.7189127,63.7189127
2002,2002,0,64,64
1993,1993,0,64,64
1988,1988,0,64,64
1997,1997,0,64,64
2002,2002,0,64.82456935,64.82456935
2005,2005,0,64.82892142,64.82892142
2005,2005,0,64.88508029,64.88508029
2010,2010,0,65.00047453,65.00047453
1997,1997,0,65.01398666,65.01398666
1980,1980,0,65.01398666,65.01398666
2004,2004,0,65.14137174,65.14137174
2001,2001,0,65.17684874,65.17684874
1995,1995,0,65.25528762,65.25528762
1996,1996,0,65.39719493,65.39719493
1980,1980,0,65.39940546,65.39940546
1995,1995,0,65.39940546,65.39940546
2000,2000,0,65.39940546,65.39940546
2002,2002,0,65.72792045,65.72792045
2005,2005,0,66.23488991,66.23488991
1993,1993,0,66.31789428,66.31789428
1994,1994,0,66.34679261,66.34679261
2007,2007,0,66.4385619,66.4385619
1985,1985,0,66.60791493,66.60791493
2001,2001,0,66.71880002,66.71880002
2007,2007,0,66.71880002,66.71880002
2007,2007,0,66.71880002,66.71880002
2007,2007,0,67.02081668,67.02081668
2002,2002,0,67.03081007,67.03081007
2007,2007,0,67.24940615,67.24940615
1998,1998,0,67.28026166,67.28026166
1986,1986,0,67.37651813,67.37651813
1986,1986,0,67.37651813,67.37651813
2004,2004,0,67.37651813,67.37651813
2003,2003,0,67.48421466,67.48421466
2004,2004,0,67.85342934,67.85342934
2015,2015,0,67.96684022,67.96684022
2001,2001,0,67.96684022,67.96684022
2006,2006,0,67.96684022,67.96684022
2008,2008,0,68.0691041,68.0691041
2008,2008,0,68.58226944,68.58226944
2013,2013,0,68.58877477,68.58877477
2002,2002,0,68.73145994,68.73145994
2010,2010,0,68.7548875,68.7548875
2004,2004,0,68.96530603,68.96530603
2005,2005,0,69.04940834,69.04940834
1980,1980,0,69.15084952,69.15084952
1986,1986,0,69.18863237,69.18863237
2008,2008,0,69.18863237,69.18863237
2001,2001,0,69.18863237,69.18863237
1993,1993,0,69.18863237,69.18863237
1997,1997,0,69.18863237,69.18863237
1998,1998,0,69.18863237,69.18863237
2007,2007,0,69.18863237,69.18863237
2005,2005,0,69.30448071,69.30448071
1992,1992,0,69.73835003,69.73835003
2005,2005,0,70.18391166,70.18391166
2000,2000,0,70.27707876,70.27707876
2007,2007,0,70.7193438,70.7193438
2014,2014,0,70.75911821,70.75911821
2014,2014,0,70.75911821,70.75911821
2009,2009,0,70.85945664,70.85945664
2009,2009,0,70.85945664,70.85945664
2005,2005,0,70.8606809,70.8606809
1995,1995,0,71.20711255,71.20711255
1996,1996,0,71.3509059,71.3509059
1995,1995,0,71.3509059,71.3509059
2013,2013,0,71.56401573,71.56401573
2008,2008,0,71.69925001,71.69925001
1983,1983,0,71.91112897,71.91112897
1991,1991,0,72,72
2010,2010,0,72,72
2010,2010,0,72,72
1981,1981,0,72,72
2001,2001,0,72,72
1995,1995,0,72,72
1985,1985,0,72,72
2004,2004,0,72.3149383,72.3149383
2015,2015,0,72.3769913,72.3769913
2005,2005,0,72.3769913,72.3769913
1998,1998,0,72.3769913,72.3769913
1997,1997,0,72.3769913,72.3769913
2003,2003,0,72.37895002,72.37895002
1997,1997,0,72.37895002,72.37895002
1997,1997,0,72.37895002,72.37895002
1996,1996,0,72.37895002,72.37895002
2004,2004,0,72.37895002,72.37895002
1989,1989,0,72.37895002,72.37895002
2008,2008,0,72.62259348,72.62259348
2011,2011,0,72.78488921,72.78488921
1997,1997,0,72.91767875,72.91767875
2010,2010,0,73.01644373,73.01644373
2010,2010,0,73.0495541,73.0495541
2015,2015,0,73.35940001,73.35940001
2010,2010,0,73.60335893,73.60335893
1997,1997,0,73.60335893,73.60335893
1997,1997,0,73.60335893,73.60335893
2004,2004,0,73.86345789,73.86345789
1992,1992,0,73.92103653,73.92103653
1983,1983,0,74,74
1989,1989,0,74.00879436,74.00879436
2004,2004,0,74.03955448,74.03955448
1994,1994,0,74.30169904,74.30169904
2014,2014,0,74.47238006,74.47238006
2009,2009,0,74.68693312,74.68693312
2003,2003,0,74.86204127,74.86204127
2003,2003,0,74.99497905,74.99497905
1993,1993,0,75.20703549,75.20703549
2001,2001,0,75.20703549,75.20703549
1980,1980,0,75.2496582,75.2496582
1995,1995,0,75.47214999,75.47214999
2002,2002,0,75.47603381,75.47603381
1998,1998,0,75.7985829,75.7985829
2004,2004,0,76.07612564,76.07612564
2004,2004,0,76.07820003,76.07820003
2004,2004,0,76.07820003,76.07820003
1982,1982,0,76.14709844,76.14709844
1997,1997,0,76.14709844,76.14709844
2010,2010,0,76.57622814,76.57622814
2006,2006,0,76.91767875,76.91767875
2008,2008,0,77.49323753,77.49323753
2010,2010,0,77.70923408,77.70923408
2012,2012,0,78.11837773,78.11837773
2012,2012,0,78.11837773,78.11837773
1984,1984,0,78.13781191,78.13781191
2003,2003,0,78.13781191,78.13781191
2003,2003,0,78.33985,78.33985
2005,2005,0,79.25216867,79.25216867
2009,2009,0,79.26714097,79.26714097
2015,2015,0,79.72627428,79.72627428
1990,1990,0,79.72627428,79.72627428
1995,1995,0,79.72627428,79.72627428
1991,1991,0,79.75724488,79.75724488
2009,2009,0,79.97391768,79.97391768
2011,2011,0,80,80
1988,1988,0,80,80
2009,2009,0,80.13853938,80.13853938
2002,2002,0,80.26002722,80.26002722
1986,1986,0,80.26976914,80.26976914
1992,1992,0,80.54337955,80.54337955
1989,1989,0,81.42411521,81.42411521
2015,2015,0,81.74925683,81.74925683
1999,1999,0,81.74925683,81.74925683
1995,1995,0,81.74925683,81.74925683
2005,2005,0,82.04989189,82.04989189
1982,1982,0,82.31294466,82.31294466
2003,2003,0,82.40895411,82.40895411
2013,2013,0,82.41805004,82.41805004
1996,1996,0,82.52932501,82.52932501
1998,1998,0,82.56692723,82.56692723
1992,1992,0,82.71880002,82.71880002
2005,2005,0,82.81070169,82.81070169
2005,2005,0,83.02635885,83.02635885
2008,2008,0,83.02635885,83.02635885
2004,2004,0,83.02635885,83.02635885
2000,2000,0,83.39850003,83.39850003
1995,1995,0,83.39850003,83.39850003
1997,1997,0,83.39850003,83.39850003
1995,1995,0,83.58941142,83.58941142
2010,2010,0,83.58941142,83.58941142
1984,1984,0,83.58941142,83.58941142
2001,2001,0,84,84
1989,1989,0,84,84
1987,1987,0,84.22064766,84.22064766
2015,2015,0,84.5664355,84.5664355
2007,2007,0,85.18698599,85.18698599
2001,2001,0,85.68339266,85.68339266
1996,1996,0,85.7548875,85.7548875
1990,1990,0,85.83671967,85.83671967
2001,2001,0,85.89725552,85.89725552
2002,2002,0,86.03910002,86.03910002
1989,1989,0,86.03910002,86.03910002
2004,2004,0,86.39167808,86.39167808
2015,2015,0,86.4385619,86.4385619
2007,2007,0,86.77484539,86.77484539
2008,2008,0,86.85359446,86.85359446
1999,1999,0,86.97547195,86.97547195
2008,2008,0,87.92957557,87.92957557
2006,2006,0,88,88
2014,2014,0,88.28933661,88.28933661
1993,1993,0,88.62055635,88.62055635
1993,1993,0,88.62055635,88.62055635
2011,2011,0,88.75790004,88.75790004
1982,1982,0,88.75790004,88.75790004
2008,2008,0,88.75790004,88.75790004
1992,1992,0,88.75790004,88.75790004
1983,1983,0,88.75790004,88.75790004
1994,1994,0,88.81055324,88.81055324
1987,1987,0,88.81055324,88.81055324
2006,2006,0,89.01174428,89.01174428
2003,2003,0,89.17553359,89.17553359
1998,1998,0,89.78750191,89.78750191
1982,1982,0,89.83535751,89.83535751
1992,1992,0,89.97513277,89.97513277
2002,2002,0,90.08910683,90.08910683
2004,2004,0,90.12250448,90.12250448
1997,1997,0,90.12928302,90.12928302
1995,1995,0,90.47123912,90.47123912
1995,1995,0,90.47123912,90.47123912
1997,1997,0,90.76048999,90.76048999
1984,1984,0,91.07820003,91.07820003
2009,2009,0,91.31476418,91.31476418
1999,1999,0,91.37651813,91.37651813
2011,2011,0,91.55343082,91.55343082
2011,2011,0,91.55343082,91.55343082
2011,2011,0,92.02237082,92.02237082
2008,2008,0,92.0523752,92.0523752
1994,1994,0,92.23866588,92.23866588
1993,1993,0,92.83087932,92.83087932
2011,2011,0,92.8771238,92.8771238
2005,2005,0,92.8771238,92.8771238
2005,2005,0,92.8771238,92.8771238
1994,1994,0,93.01398666,93.01398666
1999,1999,0,93.40319261,93.40319261
2003,2003,0,93.4046537,93.4046537
2009,2009,0,93.76537429,93.76537429
2005,2005,0,94.46269524,94.46269524
2015,2015,0,95.09775004,95.09775004
1982,1982,0,96,96
2010,2010,0,96,96
1990,1990,0,96,96
2006,2006,0,96,96
1983,1983,0,96,96
2011,2011,0,96,96
2014,2014,0,96.563166,96.563166
1998,1998,0,96.5859715,96.5859715
1984,1984,0,96.86408532,96.86408532
1997,1997,0,96.9662281,96.9662281
1997,1997,0,96.9662281,96.9662281
2005,2005,0,97.1596199,97.1596199
2004,2004,0,97.24210653,97.24210653
1998,1998,0,97.46116478,97.46116478
1998,1998,0,97.46116478,97.46116478
2014,2014,0,97.54448116,97.54448116
1989,1989,0,98.09910819,98.09910819
1995,1995,0,98.13781191,98.13781191
2006,2006,0,98.13781191,98.13781191
2005,2005,0,98.1402159,98.1402159
2004,2004,0,98.82460132,98.82460132
2010,2010,0,99.08392621,99.08392621
2008,2008,0,99.37651813,99.37651813
2005,2005,0,99.63076659,99.63076659
1996,1996,0,99.63357048,99.63357048
2004,2004,0,99.85263755,99.85263755
1998,1998,0,100.0782,100.0782
1998,1998,0,100.0782,100.0782
1990,1990,0,100.0782,100.0782
1981,1981,0,100.37895,100.37895
1997,1997,0,100.8878824,100.8878824
1995,1995,0,101.0471239,101.0471239
1995,1995,0,101.0471239,101.0471239
2014,2014,0,101.0647772,101.0647772
2010,2010,0,101.4376,101.4376
2004,2004,0,101.6867336,101.6867336
2013,2013,0,102.111419,102.111419
1998,1998,0,102.7985829,102.7985829
2001,2001,0,102.9415143,102.9415143
1998,1998,0,102.9970633,102.9970633
2001,2001,0,103.3985,103.3985
1982,1982,0,103.3985,103.3985
1987,1987,0,103.6123121,103.6123121
1983,1983,0,103.6123121,103.6123121
1985,1985,0,103.721829,103.721829
2002,2002,0,104.1001251,104.1001251
2010,2010,0,104.9085187,104.9085187
2010,2010,0,104.9085187,104.9085187
1987,1987,0,106.1338375,106.1338375
2003,2003,0,107.0077658,107.0077658
2011,2011,0,107.1755336,107.1755336
1991,1991,0,107.9654045,107.9654045
1990,1990,0,108,108
2007,2007,0,108,108
1994,1994,0,108.1898737,108.1898737
2009,2009,0,108.7724804,108.7724804
1994,1994,0,109.0277628,109.0277628
2011,2011,0,109.289245,109.289245
2004,2004,0,109.3929367,109.3929367
2005,2005,0,109.3929367,109.3929367
2005,2005,0,109.486842,109.486842
1997,1997,0,109.5568238,109.5568238
2005,2005,0,110.1236233,110.1236233
2002,2002,0,110.3757938,110.3757938
2009,2009,0,110.5718294,110.5718294
1992,1992,0,110.7018118,110.7018118
2004,2004,0,111.4525486,111.4525486
1990,1990,0,111.4525486,111.4525486
1991,1991,0,112,112
1991,1991,0,112,112
2013,2013,0,112,112
