stdDev,,stdDev
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0.164398987,,
0.164398987,,
0.185695338,,
0.188982237,,
0.204124145,,
0.21821789,,
0.21821789,,
0.223606798,,
0.223606798,,
0.223606798,,
0.223606798,,
0.229415734,,
0.229415734,,
0.23570226,,
0.23570226,,
0.23570226,,
0.23570226,,
0.23570226,,
0.23570226,,
0.23570226,,
0.242535625,,
0.242535625,,
0.242535625,,
0.242535625,,
0.242535625,,
0.246182982,,
0.25,,
0.25,,
0.25,,
0.252645576,,
0.254000254,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.267261242,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.277350098,,
0.285714286,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.288675135,,
0.294883912,,
0.301511345,,
0.301511345,,
0.306785996,,
0.3086067,,
0.3086067,,
0.311085508,,
0.311085508,,
0.311085508,,
0.312347524,,
0.316227766,,
0.316227766,,
0.316227766,,
0.316227766,,
0.32163376,,
0.32163376,,
0.32163376,,
0.32163376,,
0.32163376,,
0.32163376,,
0.32163376,,
0.324442842,,
0.324442842,,
0.324442842,,
0.327326835,,
0.327326835,,
0.327326835,,
0.327326835,,
0.327326835,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.333333333,,
0.337099931,,
0.34299717,,
0.34299717,,
0.34299717,,
0.34299717,,
0.34503278,,
0.34503278,,
0.34503278,,
0.34503278,,
0.346410162,,
0.346410162,,
0.346410162,,
0.346410162,,
0.348155312,,
0.349215148,,
0.349215148,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.353553391,,
0.359210604,,
0.361157559,,
0.361157559,,
0.362738125,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.365148372,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.367607311,,
0.369274473,,
0.369274473,,
0.369274473,,
0.369274473,,
0.369274473,,
0.371390676,,
0.371390676,,
0.371390676,,
0.371390676,,
0.371390676,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.377964473,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.384900179,,
0.387298335,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.39223227,,
0.393919299,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.397359707,,
0.398862018,,
0.398862018,,
0.398862018,,
0.398862018,,
0.398862018,,
0.4,,
0.403473292,,
0.403473292,,
0.403473292,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.40824829,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.417028828,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.420084025,,
0.422577127,,
0.422577127,,
0.422577127,,
0.422577127,,
0.422577127,,
0.422577127,,
0.422577127,,
0.422577127,,
0.422577127,,
0.423659273,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.426401433,,
0.429197538,,
0.430331483,,
0.430331483,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.433012702,,
0.43549417,,
0.43643578,,
0.439941345,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.447213595,,
0.452267017,,
0.453742606,,
0.453742606,,
0.453742606,,
0.453742606,,
0.456435465,,
0.456435465,,
0.456435465,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.458831468,,
0.461265604,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.46291005,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.466252404,,
0.467707173,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.471404521,,
0.473803541,,
0.473803541,,
0.473803541,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.476731295,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.480384461,,
0.483045892,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.48507125,,
0.486664263,,
0.489897949,,
0.489897949,,
0.493864798,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.5,,
0.504219484,,
0.506369684,,
0.506369684,,
0.508000508,,
0.508000508,,
0.509175077,,
0.509175077,,
0.510753918,,
0.510753918,,
0.510753918,,
0.511766316,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.512989176,,
0.514495755,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.516397779,,
0.51796977,,
0.518874522,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.522232968,,
0.525225731,,
0.525225731,,
0.525225731,,
0.525225731,,
0.525225731,,
0.525923706,,
0.527046277,,
0.527046277,,
0.527046277,,
0.527046277,,
0.529150262,,
0.529150262,,
0.529150262,,
0.530330086,,
0.530330086,,
0.530330086,,
0.530330086,,
0.530330086,,
0.530330086,,
0.530330086,,
0.530330086,,
0.530330086,,
0.531085005,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.534522484,,
0.538815906,,
0.540061725,,
0.540061725,,
0.540061725,,
0.540061725,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.542326145,,
0.543557307,,
0.543557307,,
0.543557307,,
0.543557307,,
0.544331054,,
0.545249757,,
0.545249757,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.547722558,,
0.550481883,,
0.551677284,,
0.551677284,,
0.551677284,,
0.551677284,,
0.551677284,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
0.554700196,,
