@relation allSongsAllFields

@attribute NUM_WORDS real
@attribute NUM_UNIQUE_WORDS real
@attribute MAX_WORD_LENGTH real
@attribute AVG_WORD_LENGTH real
@attribute SONG_RANK real

@data
201,103,11,3,46
287,87,11,3,30
258,97,10,3,10
252,60,9,3,7
471,188,10,3,42
279,77,11,3,10
342,106,11,3,5
374,120,10,3,17
216,83,11,4,49
317,86,8,3,12
213,83,10,3,2
391,103,18,3,4
384,98,9,3,29
183,81,12,3,2
633,223,13,4,3
125,65,14,3,9
198,100,10,4,45
188,86,10,3,40
688,208,13,3,1
607,201,10,3,48
607,201,10,3,10
607,201,10,3,9
781,187,33,4,29
550,299,14,4,50
265,95,9,4,23
261,115,8,3,27
165,52,9,3,30
263,111,8,3,48
416,172,11,3,38
228,66,9,4,30
173,79,11,3,42
308,59,10,3,18
368,62,10,4,4
253,84,9,3,3
256,116,12,4,7
695,218,13,3,4
472,132,11,4,21
240,113,10,3,27
427,89,12,4,14
427,89,12,4,1
169,67,12,4,43
458,121,12,3,11
163,54,9,4,3
360,120,9,3,48
213,91,11,3,19
278,105,12,4,40
562,280,13,4,32
203,93,23,4,45
449,163,15,4,10
163,59,9,3,14
180,84,8,4,1
308,79,12,3,12
582,210,10,3,2
216,123,12,4,14
974,370,18,4,19
974,370,18,4,16
974,370,18,4,25
974,370,18,4,22
197,106,9,4,25
258,72,9,3,5
266,89,9,4,30
498,106,10,3,35
606,213,17,3,43
756,296,11,3,46
574,119,9,3,5
478,164,9,3,24
478,164,9,3,5
478,164,9,3,5
293,81,10,3,43
182,95,10,3,34
674,164,18,3,13
115,68,12,3,4
453,106,10,3,36
155,78,10,4,29
676,193,10,3,8
394,131,11,3,3
477,232,12,4,9
333,91,10,3,43
310,75,18,3,14
366,97,12,3,48
354,109,10,4,1
508,141,11,3,27
130,58,9,4,13
300,73,9,3,35
482,140,10,3,2
230,102,9,3,34
467,231,33,4,17
263,89,10,3,30
234,151,10,3,20
219,90,10,3,28
356,146,25,3,39
406,138,9,3,3
609,144,11,4,45
541,143,11,4,1
252,78,10,4,40
396,104,14,4,30
312,127,10,3,14
369,109,10,3,15
301,90,11,3,25
336,97,12,3,23
343,126,9,3,4
333,92,8,3,1
517,96,10,3,16
250,109,11,4,1
274,115,12,3,2
436,87,12,3,6
503,97,10,3,44
390,140,11,4,1
300,110,10,3,26
192,83,9,3,34
388,110,12,3,29
364,105,11,3,32
397,185,11,3,32
311,83,10,3,21
466,212,11,3,21
292,135,10,3,14
356,100,11,3,23
205,79,10,3,26
181,120,11,4,5
242,125,11,3,3
316,85,11,4,2
637,174,10,3,38
340,141,13,4,21
451,105,9,3,3
227,75,12,3,40
523,126,11,3,35
197,80,8,3,14
357,105,11,3,50
18,18,14,5,14
299,144,12,3,34
613,166,11,3,26
431,143,11,3,4
388,132,11,3,11
212,64,10,4,18
178,98,9,3,38
305,171,10,3,41
664,242,14,3,1
161,61,9,4,11
473,104,11,3,7
278,112,12,4,20
224,30,8,3,46
188,97,10,3,39
241,78,10,3,29
567,254,12,4,14
384,60,10,3,2
289,62,10,3,27
998,318,15,4,27
998,318,15,4,13
332,113,12,3,16
422,156,10,3,2
109,83,23,4,5
653,248,12,3,17
390,159,10,3,1
500,87,11,4,1
465,121,11,4,42
220,112,12,3,19
87,31,8,3,29
251,129,10,3,5
106,44,9,4,46
179,101,9,3,12
245,138,14,4,24
269,98,10,4,12
451,92,10,3,3
711,332,17,3,23
382,152,10,3,3
239,127,10,4,28
191,64,10,3,41
393,178,12,3,12
280,84,10,4,9
123,78,12,4,40
361,127,10,3,16
209,79,11,4,30
292,93,9,3,8
678,170,11,3,2
395,108,11,3,14
144,67,12,4,20
411,142,11,3,26
238,101,10,4,42
290,101,11,3,38
177,95,10,3,23
382,121,12,4,10
261,111,48,5,9
400,115,12,4,7
756,332,11,3,15
412,82,7,3,5
234,105,9,3,24
264,74,18,3,14
499,112,12,3,3
212,82,9,3,39
327,120,9,3,7
451,85,10,3,1
142,95,12,4,29
313,91,11,4,2
366,100,9,3,30
366,100,9,3,25
304,94,13,4,4
212,62,9,3,23
249,110,10,3,10
261,113,10,4,1
304,104,10,3,12
299,112,18,4,14
255,93,11,4,29
408,145,18,4,42
238,74,12,4,33
173,71,9,4,37
319,99,10,4,11
153,68,10,3,49
215,94,16,4,14
186,74,8,4,5
164,84,10,4,4
359,173,10,3,49
443,94,13,3,1
498,257,10,3,2
498,257,10,3,1
915,339,12,3,11
255,101,9,4,22
292,125,11,3,18
338,65,11,4,14
311,156,12,4,10
576,253,12,4,22
576,253,12,4,13
185,46,10,3,50
195,93,11,4,27
386,126,11,4,23
18,18,14,5,1
694,188,12,3,28
739,213,11,3,1
627,240,19,3,26
224,91,15,4,28
992,330,16,4,19
992,330,16,4,17
177,83,11,3,23
474,96,8,3,1
846,408,13,4,18
254,99,10,4,36
533,59,10,3,1
55,41,12,4,23
306,98,11,4,15
464,113,10,3,48
110,29,10,3,17
262,93,8,3,10
346,91,11,4,25
302,124,13,3,14
215,44,8,3,2
260,65,10,3,34
263,95,10,3,27
151,57,9,3,25
241,76,10,3,1
233,76,10,3,25
147,59,8,3,2
380,95,10,3,18
231,103,10,4,21
228,99,12,3,1
502,100,11,3,4
230,65,10,3,43
163,89,11,4,46
327,95,10,4,27
333,121,14,3,17
180,99,10,4,36
448,150,14,3,3
172,89,10,4,23
350,78,8,3,4
278,78,10,3,15
309,124,10,4,38
297,73,12,3,12
449,227,13,4,10
1122,322,11,4,46
588,104,9,4,6
38,14,6,3,4
290,116,29,3,1
466,188,9,3,34
466,188,9,3,34
287,87,7,3,34
286,93,10,3,10
293,103,10,3,10
667,150,10,3,40
298,139,11,4,33
249,122,13,4,42
343,129,13,4,3
322,47,9,3,21
390,121,11,4,12
358,138,10,3,17
303,162,13,3,6
772,176,10,3,16
309,98,13,3,44
738,258,12,4,1
823,200,16,4,7
277,124,11,3,30
305,96,10,3,39
18,18,14,5,10
458,158,14,3,22
252,62,11,4,1
353,99,10,3,2
266,109,13,3,40
235,95,11,4,39
342,114,12,4,40
210,75,10,3,1
675,234,11,3,42
588,201,11,3,3
520,193,21,3,10
175,83,9,3,34
958,341,11,3,6
292,99,9,3,29
564,119,11,3,4
549,165,11,3,42
303,86,10,3,31
536,115,9,3,1
247,105,12,3,25
630,180,19,4,11
679,147,10,3,33
261,126,10,4,29
319,115,11,4,34
342,98,9,3,39
314,166,12,3,39
223,115,12,3,20
409,83,10,3,9
259,70,12,3,26
230,85,10,4,28
369,125,10,4,23
202,94,16,3,22
308,102,9,3,25
151,58,8,3,20
267,90,10,3,23
410,97,11,3,9
178,77,11,3,28
327,99,8,3,4
267,88,16,3,25
174,72,10,3,48
425,93,11,3,38
172,70,8,3,1
202,100,10,4,44
511,170,13,3,19
703,178,13,4,19
237,140,11,4,6
519,220,11,4,38
624,148,13,3,3
246,89,10,3,7
344,146,9,3,31
501,141,8,3,30
181,97,13,3,45
344,144,10,4,39
503,185,10,3,30
600,310,21,4,27
579,287,13,4,21
212,86,13,4,1
314,140,12,3,26
276,120,9,3,35
557,127,11,3,9
698,195,11,3,1
146,77,10,3,5
457,96,9,3,21
261,83,10,3,28
257,110,10,3,13
476,108,12,4,4
504,111,11,4,4
476,108,12,4,39
644,119,9,4,2
330,111,21,3,8
137,65,9,3,39
660,319,17,3,36
345,111,8,3,20
879,300,14,3,36
429,127,8,3,42
203,107,10,3,27
691,193,10,3,4
132,72,9,3,47
400,140,14,3,1
200,79,9,4,4
252,75,15,4,30
163,97,13,3,13
152,47,8,3,50
124,67,14,4,39
4,4,14,6,40
425,171,11,3,7
359,111,10,3,2
363,107,9,3,28
468,120,10,3,10
198,67,11,3,37
264,109,12,4,9
231,89,14,3,24
303,102,10,3,21
220,90,10,3,48
489,158,11,3,47
350,102,9,3,36
206,111,9,3,5
923,407,49,4,49
265,138,9,3,41
281,92,9,3,3
362,207,10,3,9
715,293,12,3,44
220,66,12,3,29
269,64,10,4,29
184,82,9,3,3
260,108,13,4,3
267,88,13,4,23
153,79,9,3,45
522,145,10,3,37
218,79,9,3,2
232,64,9,3,1
18,18,14,5,44
205,88,7,3,37
445,125,11,4,43
316,124,10,3,43
151,54,10,4,36
325,104,9,4,6
264,84,10,4,4
208,104,13,3,21
353,117,10,3,8
111,48,10,4,48
290,92,12,3,20
198,98,9,3,15
254,60,9,3,28
130,63,10,4,17
819,152,14,3,4
294,106,11,3,46
372,78,12,4,1
170,84,8,3,17
322,104,10,3,17
382,115,8,3,4
352,103,11,3,10
530,117,10,3,15
511,110,15,4,28
209,68,10,4,6
654,209,10,3,33
266,83,9,3,3
192,87,11,3,27
432,134,11,3,21
341,94,9,3,14
274,85,8,3,5
585,130,10,3,7
510,155,10,3,8
157,67,10,3,32
936,324,13,4,26
409,126,8,3,30
247,71,12,4,3
154,57,9,4,7
194,54,9,3,43
342,129,9,3,33
350,141,11,3,22
319,107,16,4,27
391,99,10,3,17
249,90,10,4,6
326,149,12,3,27
136,95,9,4,10
226,61,9,3,39
249,100,10,4,3
95,68,80,4,27
264,73,11,4,7
250,97,12,3,21
681,285,14,3,27
398,161,10,4,48
251,97,10,3,25
224,98,10,3,26
596,241,13,4,5
393,152,16,3,7
462,151,16,3,1
187,91,12,4,37
152,74,10,4,42
382,135,10,3,29
124,66,9,4,39
204,107,12,4,31
243,74,9,4,28
189,108,9,3,26
227,93,10,4,33
251,67,10,4,36
330,108,10,3,24
305,109,12,4,3
214,71,9,3,41
302,96,8,3,7
369,89,8,3,7
224,96,10,3,3
670,254,10,3,36
321,127,11,4,11
752,268,12,3,1
280,97,14,4,22
470,189,12,4,36
198,74,8,3,5
742,274,12,3,23
742,274,12,3,13
232,116,10,3,50
263,81,10,3,11
498,242,13,3,24
153,85,10,3,34
850,329,16,3,23
341,112,10,3,49
515,244,9,3,33
312,113,10,3,33
469,147,9,3,5
233,76,10,4,23
694,160,9,3,23
698,130,10,3,15
201,73,22,4,7
201,76,10,3,6
234,120,9,3,17
270,109,9,3,21
292,83,9,4,23
231,114,12,3,13
474,214,12,3,37
268,94,8,3,23
268,78,12,3,1
176,80,10,3,22
338,112,10,3,44
232,79,11,3,4
257,54,10,3,28
655,326,11,4,12
196,83,8,3,37
520,159,18,4,29
212,80,10,3,20
354,97,10,3,29
395,90,9,3,1
180,82,9,3,28
285,134,15,3,6
479,149,9,3,12
18,18,14,5,13
341,123,9,3,15
258,122,10,3,42
867,249,12,4,18
334,78,10,3,33
406,135,11,3,16
209,83,11,3,23
411,198,13,4,29
562,161,10,3,3
338,74,7,3,3
284,99,10,4,15
462,191,13,3,18
345,97,13,3,36
322,140,10,3,2
176,55,9,4,18
218,92,11,4,5
371,94,9,3,13
197,114,9,3,21
207,76,9,4,13
337,135,12,3,8
224,78,8,4,41
393,121,13,4,27
325,105,9,3,2
734,281,14,3,31
689,117,9,4,48
682,248,16,3,32
251,127,8,3,8
270,97,8,3,36
855,307,16,4,1
285,122,14,4,34
253,61,10,3,28
530,139,13,3,2
281,100,10,3,26
294,101,10,4,23
203,117,12,3,18
336,119,10,3,4
261,99,17,4,34
402,173,10,3,41
767,336,17,4,6
767,336,17,4,7
274,83,11,3,44
863,289,15,3,10
271,88,13,3,10
286,106,8,3,6
677,298,12,3,38
428,153,10,3,19
402,199,14,4,1
210,96,9,4,39
361,103,9,4,39
324,136,12,3,32
167,71,11,4,49
313,88,9,4,29
208,107,10,4,1
208,67,9,4,34
393,137,10,3,27
408,120,12,3,41
220,90,9,4,32
279,99,9,3,12
359,98,9,4,1
278,65,7,3,21
306,101,10,4,2
267,69,12,4,38
366,132,10,4,3
136,78,10,3,7
695,221,18,3,11
297,114,12,3,40
308,78,9,3,26
193,62,11,3,37
293,84,12,3,11
518,242,13,3,20
610,280,13,4,19
713,287,13,3,2
807,199,13,4,40
807,199,13,4,42
571,161,10,3,27
866,284,13,3,6
507,105,14,3,1
287,105,11,4,25
576,238,11,3,38
147,93,9,4,35
506,129,12,4,7
225,92,12,3,6
311,86,13,3,3
270,110,10,4,37
303,189,11,3,45
531,119,10,3,45
420,107,11,3,10
459,194,15,4,2
567,230,19,4,4
233,75,9,3,20
314,97,10,3,39
281,103,8,3,8
139,38,8,3,38
127,62,8,3,4
328,95,18,3,1
159,34,8,4,42
749,205,12,3,46
279,87,13,3,29
234,68,9,4,3
660,168,12,3,40
292,136,14,4,38
264,82,11,3,20
333,131,10,3,13
194,90,14,3,48
899,354,14,4,25
617,232,10,3,12
199,81,11,4,50
273,102,11,3,47
499,239,12,4,39
436,130,9,3,1
461,204,12,3,8
543,101,12,3,18
300,108,9,3,1
200,64,10,3,39
470,136,10,3,2
67,46,7,3,7
383,113,10,4,3
559,168,12,3,12
307,107,11,3,26
307,122,9,3,5
206,50,9,3,20
241,79,11,3,15
18,18,14,5,27
258,123,10,3,27
199,63,11,3,50
270,89,11,3,29
765,237,13,3,37
353,147,11,3,5
288,116,11,3,31
359,128,18,3,7
326,164,11,4,35
252,105,12,3,10
238,108,10,3,18
875,237,11,3,2
115,61,7,3,12
214,83,12,4,38
162,81,9,3,28
331,95,13,3,4
247,82,9,3,10
163,102,8,3,44
398,107,10,3,28
217,108,10,4,14
257,62,11,3,37
192,78,10,3,9
264,75,10,3,6
223,90,9,3,13
406,91,11,3,13
522,144,13,4,16
170,82,10,4,19
248,96,11,4,41
809,351,13,4,43
440,200,12,3,15
282,85,8,3,5
758,340,13,4,2
199,67,9,3,29
561,259,13,3,24
259,100,13,3,1
286,80,9,3,1
184,80,9,3,47
232,61,7,3,27
323,102,8,3,29
287,105,8,3,1
262,76,10,3,9
262,76,10,3,1
436,198,13,4,3
18,18,14,5,13
336,149,14,3,34
272,97,12,4,15
314,147,11,4,32
321,80,10,3,37
262,71,9,3,4
223,90,10,3,7
365,108,10,3,17
272,118,9,3,24
292,116,9,3,22
224,133,12,4,13
241,93,10,4,1
354,65,9,3,16
331,77,11,3,39
339,122,12,4,4
450,91,11,3,17
178,80,10,4,45
239,99,11,4,40
171,99,12,4,38
321,57,8,4,13
598,247,11,3,1
877,202,10,3,11
394,69,8,3,22
316,144,10,3,44
356,149,18,3,39
870,331,13,4,12
149,96,9,3,36
399,88,12,3,1
310,152,10,3,19
242,96,10,3,33
206,63,9,3,4
365,128,10,3,49
402,146,11,3,35
385,153,13,3,50
93,66,10,4,9
127,61,10,4,9
18,18,14,5,10
251,79,11,3,17
290,115,10,4,28
334,74,8,3,13
291,117,9,3,6
376,86,10,3,34
319,63,8,3,13
205,76,10,3,34
592,256,14,4,21
1171,272,11,4,26
374,91,8,3,12
288,70,9,4,27
286,115,9,3,39
333,143,11,3,10
167,91,11,4,36
309,78,10,3,29
230,139,12,3,35
311,170,24,4,7
329,99,9,3,9
147,76,8,3,2
303,103,9,3,1
372,119,12,4,18
287,109,14,4,10
217,111,11,3,1
494,175,9,3,48
303,108,8,3,30
255,120,12,4,39
48,6,5,3,24
262,111,11,3,3
18,18,14,5,24
308,102,10,3,14
413,250,16,4,12
408,248,13,4,20
323,121,11,4,7
145,86,10,4,20
371,135,10,3,16
297,133,12,4,13
831,273,14,3,38
169,77,9,3,19
273,135,10,4,16
328,86,9,3,37
243,75,11,3,20
493,148,11,3,40
236,82,12,3,3
612,106,11,3,18
149,94,13,3,1
269,106,12,3,21
247,67,10,3,29
702,269,13,3,6
771,210,11,3,22
135,74,10,3,43
603,218,10,4,14
506,104,9,3,3
366,88,8,3,29
317,120,10,4,8
93,63,9,4,43
136,77,12,3,25
405,114,9,4,18
140,78,12,3,35
18,18,14,5,24
171,69,13,4,3
876,269,13,3,6
325,103,10,4,1
166,100,10,4,12
233,94,13,4,48
288,169,13,3,2
842,234,13,3,3
279,105,9,3,10
294,100,10,4,9
294,100,10,4,45
292,76,10,4,44
276,103,10,3,42
254,108,13,4,22
188,107,10,4,13
102,29,9,4,46
319,112,9,4,1
282,114,14,4,6
400,129,12,3,50
515,145,13,4,28
147,88,12,3,9
422,113,10,3,4
249,108,9,4,32
604,159,10,3,31
185,66,29,5,15
821,257,13,4,36
189,36,9,3,16
568,136,10,3,5
308,95,11,3,6
319,116,11,4,37
305,155,10,3,29
150,85,11,4,34
909,358,15,3,46
907,360,15,4,12
909,358,15,3,43
412,101,10,3,1
18,18,14,5,1
688,232,13,3,23
442,191,15,4,50
235,74,10,3,2
435,127,11,3,2
582,130,11,3,2
761,171,12,4,40
244,126,13,3,16
244,126,13,3,1
882,277,12,3,27
190,105,12,4,18
551,214,13,4,27
948,247,12,4,11
405,113,11,3,10
266,111,11,4,5
281,130,10,3,4
402,191,10,3,2
403,134,10,4,11
198,70,11,4,29
394,192,15,3,4
373,142,10,3,8
883,332,13,4,47
249,132,11,3,27
273,70,11,4,13
216,106,12,4,35
345,196,13,4,8
159,71,10,4,48
439,115,10,4,10
262,93,10,4,46
266,94,10,3,24
396,131,13,3,11
217,96,11,4,3
169,78,11,3,24
116,57,9,4,28
220,62,11,4,19
1,1,0,0,50
258,90,11,4,12
327,117,10,3,10
472,168,10,3,2
268,75,12,4,1
335,91,8,3,6
319,133,10,3,4
296,107,10,4,28
34,30,11,3,18
118,66,11,3,7
134,58,9,4,31
301,104,10,3,5
551,131,14,3,24
171,83,12,3,13
965,354,11,4,9
393,136,12,3,15
18,18,14,5,27
303,136,11,4,5
340,97,11,3,50
283,129,12,4,8
277,143,11,3,46
82,52,8,3,6
649,235,12,3,44
632,203,11,4,48
636,166,10,3,7
189,72,9,3,18
437,142,10,3,14
294,106,14,3,20
243,108,11,4,37
682,257,15,4,4
18,18,14,5,42
237,68,11,4,17
927,345,13,3,36
639,298,11,4,13
176,120,13,4,37
176,120,13,4,42
639,298,11,4,19
553,260,12,3,10
187,76,7,3,37
239,102,10,3,49
274,57,8,3,36
183,58,9,3,1
275,62,15,4,6
314,66,10,4,16
292,95,9,4,21
292,95,9,4,42
218,57,8,3,10
336,96,10,3,17
392,109,10,3,7
186,99,9,4,10
749,360,14,4,22
689,259,14,4,21
376,80,11,3,5
951,298,13,3,26
212,63,8,3,5
206,67,9,3,28
301,77,9,4,7
428,203,13,4,3
265,90,11,4,25
497,115,12,4,20
479,111,17,4,1
193,83,11,4,15
158,85,8,3,5
649,100,9,3,2
180,99,12,3,22
283,94,10,3,6
231,85,10,3,33
255,115,10,3,19
191,96,11,3,43
554,169,13,4,38
677,231,11,3,22
582,223,10,3,22
1,1,0,0,35
761,270,12,4,29
259,122,10,4,20
301,97,10,3,7
380,117,10,4,32
147,56,11,3,15
693,300,12,4,36
769,210,10,3,6
523,136,10,3,42
559,193,13,3,21
260,95,12,4,21
135,85,10,4,30
654,172,11,3,13
367,125,13,4,17
200,103,11,3,15
393,100,9,3,19
372,112,11,3,2
529,228,16,4,29
529,228,16,4,22
317,118,9,3,43
186,46,10,3,47
249,94,10,3,26
1,1,0,0,4
629,183,17,3,19
324,124,15,4,35
283,118,10,4,50
258,84,9,3,18
205,21,9,3,36
626,136,9,3,2
286,131,9,3,34
236,91,11,4,21
110,58,9,4,23
303,101,14,4,38
300,134,10,3,27
304,135,10,3,1
257,57,14,3,22
225,87,9,3,21
227,110,9,4,20
258,91,14,4,40
635,188,9,3,34
270,107,11,3,25
534,123,10,3,24
429,149,11,4,29
495,157,10,3,43
230,89,9,3,41
260,138,13,4,41
313,102,11,4,37
288,108,12,4,33
283,112,10,3,5
351,169,12,4,23
351,169,12,4,24
157,61,12,4,34
232,78,11,3,20
588,239,13,3,33
268,91,9,3,47
397,79,8,3,7
261,81,9,4,1
247,115,12,4,47
542,135,14,3,2
550,248,12,3,47
334,126,11,4,15
600,215,11,3,1
539,131,10,3,11
432,108,10,3,9
235,66,9,4,40
307,77,11,3,48
228,128,11,4,38
171,66,9,4,11
337,88,8,3,7
730,223,14,3,9
291,57,20,4,18
723,246,11,3,38
406,53,8,3,19
444,48,8,3,2
320,56,20,4,13
181,95,11,3,3
306,157,12,3,26
344,131,9,4,31
648,345,12,4,19
211,85,10,4,2
236,100,9,3,19
455,96,10,3,14
262,82,8,3,16
722,266,11,4,26
197,64,8,3,9
381,119,12,3,40
921,220,12,3,8
702,174,11,3,31
734,224,11,3,12
511,147,10,4,20
230,96,12,3,27
341,116,12,4,4
502,92,9,3,38
307,104,10,4,2
286,85,8,3,34
387,83,10,3,2
492,246,11,3,40
166,92,11,4,2
290,130,16,4,7
854,246,12,3,42
18,18,14,5,16
217,78,10,4,35
225,63,12,4,3
172,52,9,4,37
126,42,11,4,28
18,18,14,5,17
473,136,11,3,14
216,67,11,3,25
269,108,12,4,37
417,101,10,3,7
345,145,12,4,21
509,146,10,3,30
225,92,9,4,38
606,164,11,4,12
677,193,28,3,26
884,300,12,4,25
378,110,13,4,36
256,112,11,3,1
394,115,11,4,5
1541,608,16,4,7
3035,680,13,3,36
373,184,11,4,1
282,75,10,3,46
381,154,13,3,2
341,93,33,3,10
225,67,9,3,5
239,82,10,3,42
537,252,17,4,36
589,187,12,3,18
485,133,9,3,13
285,93,11,4,7
506,123,10,3,49
205,57,8,3,39
303,109,9,3,37
207,106,10,3,27
322,72,9,3,2
425,131,12,3,7
495,111,11,3,47
193,60,9,3,11
223,99,10,3,5
726,333,13,4,42
249,65,11,3,4
335,115,9,3,38
283,68,8,3,20
302,136,11,3,26
231,78,9,3,16
231,50,14,4,19
305,109,8,4,46
597,275,12,3,15
245,122,12,4,41
282,125,11,4,6
334,122,12,4,25
369,108,8,3,41
397,103,12,3,2
320,139,9,3,40
266,128,12,3,15
718,142,9,3,34
18,18,14,5,1
253,107,13,4,29
371,147,10,3,22
342,131,14,4,45
256,96,11,4,15
250,106,12,3,28
552,251,11,3,3
552,251,11,3,2
307,106,9,3,9
566,130,10,3,18
212,40,9,3,10
331,108,9,3,1
142,69,8,3,48
467,159,12,3,15
479,203,12,3,29
180,74,9,4,36
18,18,14,5,3
194,99,13,4,29
237,90,9,4,48
322,118,10,3,17
976,320,11,3,33
151,58,11,4,17
502,125,10,3,2
193,70,10,3,40
317,110,11,4,39
517,133,13,4,9
213,100,10,4,5
268,85,9,4,46
301,66,9,4,35
430,118,9,3,2
108,54,10,4,4
166,98,8,3,38
363,111,10,3,32
432,86,10,3,5
390,62,9,2,5
352,82,10,3,2
235,110,9,3,38
185,80,11,4,40
342,109,11,3,5
389,109,13,3,3
586,249,13,3,38
607,148,10,3,7
367,238,14,3,7
716,187,13,3,42
264,72,7,3,2
274,108,9,4,38
1003,278,14,3,3
212,123,14,3,31
1011,316,14,4,1
499,214,14,3,47
452,114,13,4,9
466,214,14,3,36
551,297,13,4,6
274,93,9,3,45
292,109,11,3,43
230,77,10,3,29
469,99,9,3,34
380,121,12,3,2
199,79,9,3,1
198,66,10,3,2
509,113,9,3,47
217,68,9,3,50
545,105,10,3,8
18,17,14,5,43
536,106,15,3,7
572,189,9,3,1
482,156,12,3,39
466,143,9,3,26
853,211,11,3,2
226,77,12,3,42
275,95,13,4,33
421,192,12,3,20
377,150,11,3,11
263,124,10,3,14
357,105,13,3,30
264,69,9,3,38
262,91,9,3,41
296,68,10,4,3
412,94,10,3,1
271,126,10,4,32
262,113,19,4,19
210,114,9,3,23
421,147,14,4,13
164,75,9,3,20
236,69,11,4,1
474,137,36,4,18
344,145,12,3,15
296,113,10,4,16
259,97,10,3,22
158,56,10,4,1
348,84,16,4,7
655,135,9,3,9
473,92,10,4,14
339,131,13,4,8
358,76,9,3,30
322,111,8,4,9
241,90,11,3,2
279,87,9,4,7
254,77,9,3,1
675,221,12,3,30
215,94,9,3,25
615,137,11,3,5
245,74,10,4,12
342,120,10,3,6
374,118,11,3,7
90,63,11,4,50
181,96,11,4,25
233,77,18,4,43
388,126,18,3,22
584,214,12,4,6
668,220,11,3,41
290,157,14,3,27
199,75,10,3,10
392,168,12,3,13
294,101,8,3,1
325,111,8,3,33
140,79,9,3,47
279,127,9,3,43
367,122,13,3,1
500,130,13,3,29
497,197,11,4,17
293,76,11,4,26
407,125,13,4,1
354,142,10,3,6
276,121,11,3,50
407,113,9,3,36
407,113,9,3,27
489,229,10,3,13
489,229,10,3,29
489,229,10,3,6
293,115,13,4,11
408,157,15,5,24
314,141,13,3,16
584,105,9,3,3
161,89,12,3,17
328,95,14,3,9
304,106,10,3,16
267,75,10,3,2
666,195,11,4,9
1,1,12,12,30
261,100,13,3,38
131,64,8,3,22
227,99,9,3,24
300,101,9,4,12
192,97,8,3,12
186,113,10,3,28
1,1,12,12,37
387,129,11,4,1
475,114,25,4,3
423,186,12,3,30
282,111,13,3,1
403,89,9,3,1
601,227,11,3,35
249,129,10,3,28
582,166,11,4,8
362,101,9,4,16
291,93,9,3,11
735,203,21,4,2
222,97,8,3,34
151,60,10,4,3
193,80,9,3,18
675,193,10,3,1
375,150,10,3,29
618,279,13,4,2
18,18,14,5,6
269,96,9,3,31
118,45,10,3,20
486,207,11,3,8
270,121,10,4,39
279,116,10,3,3
580,185,13,4,12
385,121,10,3,50
1190,234,12,4,2
281,134,10,4,34
284,132,10,4,5
641,173,15,4,22
553,261,13,4,19
185,79,11,4,23
226,116,11,3,24
227,77,12,3,44
367,102,8,3,18
87,59,8,4,50
341,87,11,3,30
232,80,9,3,7
296,120,12,3,32
155,82,11,3,9
483,100,9,3,1
233,89,10,3,9
18,18,14,5,16
563,84,10,3,1
421,186,12,4,37
246,85,17,3,17
18,18,14,5,1
241,101,9,3,13
200,72,16,4,18
171,96,9,3,5
1,1,14,14,5
131,74,12,3,30
162,59,11,3,8
311,90,8,3,6
139,45,9,3,17
209,72,11,3,1
643,192,13,4,9
606,207,12,3,20
575,272,16,4,11
334,164,13,3,9
383,80,8,3,16
314,95,10,3,44
272,116,13,4,14
271,101,9,4,38
197,110,11,3,42
224,105,9,3,7
240,79,8,3,1
802,253,12,4,27
180,91,12,4,1
649,272,11,3,2
626,224,9,4,22
341,117,10,4,26
217,108,13,4,43
246,112,12,5,25
198,100,11,4,34
268,109,8,3,16
235,76,10,3,33
205,105,9,3,15
239,96,9,3,1
287,89,9,3,45
170,77,11,3,5
410,95,7,3,37
116,37,9,3,20
305,77,10,3,19
198,93,9,4,50
225,103,8,3,1
289,81,10,4,4
329,79,11,3,12
227,99,10,3,21
608,198,9,3,9
716,156,10,3,10
148,93,18,4,17
550,118,12,3,38
510,103,12,3,24
510,103,12,3,18
548,178,10,3,21
229,80,14,3,10
541,76,13,3,27
308,62,7,3,46
376,119,12,3,2
207,83,10,3,1
319,81,8,3,49
776,138,11,3,1
18,18,14,5,1
142,54,11,4,4
144,52,12,3,16
597,207,15,4,23
283,92,11,3,32
331,72,11,3,24
231,81,8,3,44
356,93,9,3,6
320,66,9,3,20
311,102,12,3,3
173,70,8,3,21
158,96,11,4,1
295,110,10,4,40
409,111,10,3,31
528,129,12,4,35
253,75,9,4,9
211,91,14,5,15
270,107,9,3,9
692,273,13,3,3
582,103,10,3,12
18,18,14,5,5
328,103,11,3,20
124,27,8,3,3
116,26,8,3,33
284,87,9,4,1
146,60,10,4,33
236,84,13,4,7
294,97,10,3,6
307,121,20,4,39
1066,413,15,3,28
320,96,9,3,8
284,80,11,4,3
164,87,10,4,19
18,18,14,5,46
295,146,9,3,3
414,106,10,4,6
220,87,10,4,19
338,116,10,4,21
186,70,8,3,40
168,78,9,3,34
349,103,15,3,10
393,142,11,3,1
408,119,10,3,21
375,97,11,4,4
246,63,7,3,43
465,198,12,3,4
139,78,11,4,23
306,85,13,3,20
293,108,10,3,50
275,84,10,3,29
204,67,8,3,44
215,84,10,3,26
18,18,14,5,4
234,50,9,3,5
213,75,9,3,40
517,166,11,3,27
508,123,12,4,4
364,148,10,4,7
432,92,12,3,27
334,121,11,4,8
202,85,10,3,1
232,88,9,4,8
372,112,10,3,23
306,90,10,3,36
18,18,14,5,17
534,265,10,4,23
308,84,10,3,21
